player1,player2,best_of,player1_elo,player2_elo,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,score1,score2,match_result,win_percentage,tournament_id
Mike Dunn,James Cahill,19,1256,1165,0.6921154549273313,0.5566309599222533,644,343,4748,2450,120,40,773,324,110,50,669,353,107,46,466,202,10,7,0.0,0.5882352941176471,2063
Graeme Dott,Brandon Sargeant,19,1380,1074,0.9525067348709741,0.6824383021930648,761,447,5878,3154,56,24,318,150,128,64,928,522,109,52,276,134,10,8,0.0,0.5555555555555556,2063
Scott Donaldson,Joel Walker,19,1305,1204,0.7111911404253658,0.5627917401386452,177,90,1159,569,151,69,966,460,169,86,616,295,19,10,407,193,10,6,0.0,0.625,2063
Ken Doherty,Andy Hicks,19,1249,1242,0.515413308375196,0.5043748883497735,1069,653,8772,4825,587,317,4768,2474,98,43,649,323,121,62,197,102,10,6,0.0,0.625,2063
Ryan Day,Daniel Wells,19,1416,1325,0.6921154549273313,0.5566309599222533,794,481,5551,3065,300,149,2010,1005,235,135,1290,723,160,86,585,298,10,2,0.0,0.8333333333333334,2063
Paul Davison,Yu Delu,19,1177,1247,0.34967058986691646,0.4563613127629212,622,329,4377,2236,225,115,1561,791,99,36,518,249,137,59,568,277,10,9,0.0,0.5263157894736842,2063
Mark Davis,Adam Duffy,19,1474,1330,0.7860776492125148,0.5890404340586651,971,588,6975,3817,294,153,1858,962,230,134,1244,703,157,83,641,344,10,7,0.0,0.5882352941176471,2063
Dominic Dale,Ian Glover,19,1374,1126,0.9128555434510965,0.6502185485738271,840,486,6066,3241,172,71,1046,493,254,138,1065,584,24,12,277,112,10,6,0.0,0.625,2063
Jamie Cope,Ashley Hugill,19,1241,1157,0.6784339153176889,0.5523079095743253,531,284,3595,1830,62,31,332,165,96,39,580,289,100,50,310,155,10,4,0.0,0.7142857142857143,2063
Jamie Clarke,Jamie Burnett,19,1203,1316,0.26669940523669544,0.42984097461816473,120,61,692,362,620,361,4901,2609,24,10,447,241,23,11,470,253,10,9,0.0,0.5263157894736842,2063
Ali Carter,Mateusz Baranowski,19,1516,1044,0.9944016935519144,0.7649478037637647,811,489,5754,3170,24,12,129,63,267,152,823,456,32,11,124,62,10,2,0.0,0.8333333333333334,2063
Stuart Carrington,Hammad Miah,19,1351,1156,0.8579950035617098,0.6195173196470847,265,143,1684,887,97,38,624,270,166,89,631,319,123,52,449,192,10,9,0.0,0.5263157894736842,2063
Ian Burns,Duane Jones,19,1221,1257,0.42124318264650595,0.4775151752081999,273,143,1703,875,126,71,724,400,112,50,541,254,116,53,309,159,10,8,0.0,0.5555555555555556,2063
Alfie Burden,Tony Drago,19,1279,1166,0.7333005947633041,0.5701590253818352,609,328,4419,2278,720,355,5893,2913,110,48,541,267,34,20,261,109,10,7,0.0,0.5882352941176471,2063
Luca Brecel,Steven Hallworth,19,1410,1128,0.9383864301241835,0.669295402777446,241,130,1651,871,69,23,427,184,211,120,791,438,96,47,322,132,10,8,0.0,0.5555555555555556,2063
Nigel Bond,Andrew Higginson,19,1234,1381,0.20916729967051842,0.4091452475454058,813,450,6460,3407,648,389,4600,2532,109,48,489,231,175,97,738,399,10,9,0.0,0.5263157894736842,2063
Sam Baird,Thor Chuan Leong,19,1322,1097,0.8914409177131178,0.6370307944803831,279,148,1889,976,46,13,297,115,153,77,632,325,99,37,297,115,10,8,0.0,0.5555555555555556,2063
Zhang Anda,Bratislav Krastev,19,1361,992,0.9774174683869106,0.7155512239631054,254,127,1752,878,7,3,34,14,157,87,621,321,0,0,25,13,10,2,0.0,0.8333333333333334,2063
Hamza Akbar,Jamie Jones,19,1017,1410,0.016636534015801542,0.27239601075715814,14,2,93,30,437,266,2897,1583,64,21,93,30,175,98,812,446,10,5,0.0,0.6666666666666666,2063
Zhou Yuelong,Fergal O'Brien,19,1304,1377,0.3435698742119456,0.45450121278721795,110,59,737,381,810,465,6133,3247,170,85,573,302,160,84,810,437,10,6,0.0,0.625,2063
Kyren Wilson,Martin O'Donnell,19,1419,1229,0.8517889912769081,0.6165665045213193,315,193,2002,1104,246,116,1491,742,173,99,755,420,95,46,458,239,10,6,0.0,0.625,2063
Robbie Williams,Mark Joyce,19,1299,1331,0.4298952093968887,0.48001065984441826,306,168,1933,993,393,206,2830,1440,138,67,657,328,127,62,638,326,10,4,0.0,0.7142857142857143,2063
Liang Wenbo,Jamie Cope,19,1450,1241,0.8744035996764563,0.6277321638605189,513,314,3559,1972,531,284,3595,1830,321,185,1184,668,96,39,580,289,10,5,0.0,0.6666666666666666,2063
Thepchaiya Un-Nooh,Paul Davison,19,1400,1177,0.8894094439320752,0.6358738914270539,252,146,1801,960,622,329,4377,2236,186,94,868,475,99,36,518,249,10,7,0.0,0.5882352941176471,2063
Matthew Stevens,Zhang Yong,19,1375,1118,0.9202951967249288,0.655318370173895,880,518,6843,3733,49,18,290,121,174,96,757,393,95,37,232,96,10,3,0.0,0.7692307692307693,2063
Jimmy Robertson,Stuart Carrington,19,1380,1351,0.5635927970506078,0.5181170650431814,397,215,2653,1378,265,143,1684,887,144,83,820,446,166,89,631,319,10,5,0.0,0.6666666666666666,2063
Dechawat Poomjaeng,Robin Hull,19,1228,1350,0.25071216255194234,0.42433564895745063,218,116,1549,784,478,287,3673,2019,94,40,700,357,131,66,496,256,10,5,0.0,0.6666666666666666,2063
Robert Milkins,Scott Donaldson,19,1317,1305,0.526409749450005,0.5074994375506203,747,453,5521,3009,177,90,1159,569,178,90,1029,543,169,86,616,295,10,8,0.0,0.5555555555555556,2063
Alan McManus,David Morris,19,1365,1299,0.642133052576362,0.541156668150228,870,519,7259,3852,238,123,1750,885,119,57,837,461,0,0,333,160,10,6,0.0,0.625,2063
Anthony McGill,Craig Steadman,19,1515,1257,0.9210904877315886,0.6558828412078137,385,236,2473,1375,387,215,2548,1348,243,145,961,538,146,72,689,353,10,9,0.0,0.5263157894736842,2063
Mitchell Mann,Matthew Selt,19,1194,1401,0.1278537854521666,0.3734370028762817,190,87,1159,561,471,259,3270,1716,104,44,396,174,155,81,1060,603,10,9,0.0,0.5263157894736842,2063
Kurt Maflin,Zhao Xintong,19,1362,1332,0.5657655185023343,0.5187412158785352,464,269,3084,1666,92,51,591,325,178,98,731,376,142,72,416,226,10,8,0.0,0.5555555555555556,2063
Jack Lisowski,Rory McLeod,19,1285,1254,0.5679362049414082,0.519365308229932,334,196,2169,1169,507,276,3791,1974,143,72,642,327,112,49,550,266,10,5,0.0,0.6666666666666666,2063
Mark King,David Grace,19,1350,1290,0.6297126139714397,0.5374298453437496,842,469,6206,3250,271,126,1780,860,184,98,881,468,134,69,524,243,10,7,0.0,0.5882352941176471,2063
Ding Junhui,Ross Muir,19,1551,1131,0.9883709360972395,0.740774899182154,639,428,4783,2731,108,39,712,312,309,177,1037,608,106,45,495,211,10,1,0.0,0.9090909090909091,2063
Michael Holt,Peter Lines,19,1484,1255,0.8954210713170387,0.6393398367530659,718,424,5254,2811,718,389,5251,2728,299,170,1069,580,159,82,577,273,10,7,0.0,0.5882352941176471,2063
Liam Highfield,Luca Brecel,19,1369,1410,0.4104832201706214,0.47439741167538224,291,158,1964,1036,241,130,1651,871,138,70,581,311,211,120,791,438,10,8,0.0,0.5555555555555556,2063
Anthony Hamilton,Chris Wakelin,19,1339,1279,0.6297126139714397,0.5374298453437496,770,448,5983,3201,125,65,818,413,195,106,589,294,152,74,606,304,10,9,0.0,0.5263157894736842,2063
Xiao Guodong,Jamie Clarke,19,1425,1203,0.8883832943659045,0.6352948493228071,363,212,2400,1326,120,61,692,362,173,97,765,433,24,10,447,241,10,8,0.0,0.5555555555555556,2063
David Gilbert,Lee Walker,19,1459,1232,0.8934447441996924,0.6381861133090055,480,274,3523,1887,411,229,3202,1656,236,137,926,509,118,50,431,203,10,2,0.0,0.8333333333333334,2063
Peter Ebdon,Gerard Greene,19,1382,1285,0.7036293713965621,0.5603296426885532,1006,577,7925,4260,658,359,4916,2582,114,59,907,497,53,29,465,235,10,9,0.0,0.5263157894736842,2063
Mike Dunn,Li Hang,19,1256,1312,0.37864635967266563,0.4650570548417855,644,343,4748,2450,196,98,1387,713,110,50,669,353,133,68,661,353,10,9,0.0,0.5263157894736842,2063
Graeme Dott,Noppon Saengkham,19,1380,1216,0.8165520476411742,0.6010878788483698,761,447,5878,3154,151,64,1065,487,128,64,928,522,144,68,654,308,10,8,0.0,0.5555555555555556,2063
Ken Doherty,Hossein Vafaei,19,1249,1229,0.5439576712236219,0.5124973964842103,1069,653,8772,4825,48,26,356,178,98,43,649,323,79,39,245,125,10,7,0.0,0.5882352941176471,2063
Ryan Day,Alfie Burden,19,1416,1279,0.7747347212854907,0.584797674717737,794,481,5551,3065,609,328,4419,2278,235,135,1290,723,110,48,541,267,10,9,0.0,0.5263157894736842,2063
Dominic Dale,Oliver Lines,19,1374,1297,0.664499625755768,0.5479769376367963,840,486,6066,3241,149,81,909,473,254,138,1065,584,142,68,582,293,10,6,0.0,0.625,2063
Ali Carter,Cao Yupeng,19,1516,1208,0.9535526351326554,0.6835208937363156,811,489,5754,3170,195,97,1397,698,267,152,823,456,103,43,482,233,10,8,0.0,0.5555555555555556,2063
Ian Burns,Hamza Akbar,19,1221,1017,0.8687061980176644,0.6248064744684293,273,143,1703,875,14,2,93,30,112,50,541,254,64,21,93,30,10,3,0.0,0.7692307692307693,2063
Nigel Bond,Gary Wilson,19,1234,1357,0.24896845500171133,0.42372507750673466,813,450,6460,3407,339,198,2176,1187,109,48,489,231,142,75,642,326,10,6,0.0,0.625,2063
Sam Baird,Tom Ford,19,1322,1385,0.36405886551160976,0.4607061941016405,279,148,1889,976,526,302,3765,2007,153,77,632,325,183,96,770,412,10,7,0.0,0.5882352941176471,2063
Zhang Anda,Mark Davis,19,1361,1474,0.26669940523669544,0.42984097461816473,254,127,1752,878,971,588,6975,3817,157,87,621,321,230,134,1244,703,10,5,0.0,0.6666666666666666,2063
Kyren Wilson,Matthew Stevens,19,1419,1375,0.5959403124576433,0.5274723043445937,315,193,2002,1104,880,518,6843,3733,173,99,755,420,174,96,757,393,10,6,0.0,0.625,2063
Robbie Williams,Anthony Hamilton,19,1299,1339,0.41262997463294454,0.47502081252106,306,168,1933,993,770,448,5983,3201,138,67,657,328,195,106,589,294,10,9,0.0,0.5263157894736842,2063
Liang Wenbo,Xiao Guodong,19,1450,1425,0.5548828831088584,0.5156199157230156,513,314,3559,1972,363,212,2400,1326,321,185,1184,668,173,97,765,433,10,6,0.0,0.625,2063
Robert Milkins,Kurt Maflin,19,1317,1362,0.4019242967585692,0.4719046255916129,747,453,5521,3009,464,269,3084,1666,178,90,1029,543,178,98,731,376,10,7,0.0,0.5882352941176471,2063
Alan McManus,Jimmy Robertson,19,1365,1380,0.4670017257663631,0.4906260984783392,870,519,7259,3852,397,215,2653,1378,119,57,837,461,144,83,820,446,10,2,0.0,0.8333333333333334,2063
Anthony McGill,Thepchaiya Un-Nooh,19,1515,1400,0.7368984631390643,0.5713839816769324,385,236,2473,1375,252,146,1801,960,243,145,961,538,186,94,868,475,10,7,0.0,0.5882352941176471,2063
Mitchell Mann,Dechawat Poomjaeng,19,1194,1228,0.4255646024521632,0.4787627850337259,190,87,1159,561,218,116,1549,784,104,44,396,174,94,40,700,357,10,9,0.0,0.5263157894736842,2063
Ding Junhui,Nigel Bond,19,1551,1234,0.9580272427633959,0.6883678768310286,639,428,4783,2731,813,450,6460,3407,309,177,1037,608,109,48,489,231,10,2,0.0,0.8333333333333334,2063
Michael Holt,Mark King,19,1484,1350,0.7697684654952277,0.5829754542011996,718,424,5254,2811,842,469,6206,3250,299,170,1069,580,184,98,881,468,10,8,0.0,0.5555555555555556,2063
David Gilbert,Jack Lisowski,19,1459,1285,0.8306942630913418,0.6070669880717036,480,274,3523,1887,334,196,2169,1169,236,137,926,509,143,72,642,327,10,7,0.0,0.5882352941176471,2063
Peter Ebdon,Ian Burns,19,1382,1221,0.8121661443908816,0.5992881635083561,1006,577,7925,4260,273,143,1703,875,114,59,907,497,112,50,541,254,10,2,0.0,0.8333333333333334,2063
Graeme Dott,Mike Dunn,19,1380,1256,0.7527686151738532,0.5768852611320463,761,447,5878,3154,644,343,4748,2450,128,64,928,522,110,50,669,353,10,7,0.0,0.5882352941176471,2063
Ryan Day,Ken Doherty,19,1416,1249,0.8208719499318822,0.6028848673274662,794,481,5551,3065,1069,653,8772,4825,235,135,1290,723,98,43,649,323,10,6,0.0,0.625,2063
Ali Carter,Dominic Dale,19,1516,1374,0.7828720685045708,0.5878295384825115,811,489,5754,3170,840,486,6066,3241,267,152,823,456,254,138,1065,584,10,6,0.0,0.625,2063
Sam Baird,Liam Highfield,19,1322,1369,0.3976625701576724,0.47065874995421436,279,148,1889,976,291,158,1964,1036,153,77,632,325,138,70,581,311,10,9,0.0,0.5263157894736842,2063
Zhang Anda,Zhou Yuelong,19,1361,1304,0.6234490261193055,0.5355648379838539,254,127,1752,878,110,59,737,381,157,87,621,321,170,85,573,302,10,7,0.0,0.5882352941176471,2063
Kyren Wilson,Joe Perry,19,1419,1444,0.44511711689114175,0.4843800842769844,315,193,2002,1104,930,553,6748,3651,173,99,755,420,277,153,1269,729,10,9,0.0,0.5263157894736842,2063
Mark Williams,Graeme Dott,19,1498,1380,0.7422472029387684,0.5732197726798348,1226,806,9428,5405,761,447,5878,3154,288,170,1278,754,128,64,928,522,10,4,0.0,0.7142857142857143,2063
Ricky Walden,Robbie Williams,19,1453,1299,0.8016768627203623,0.595078473866134,702,434,5023,2808,306,168,1933,993,269,157,1138,662,138,67,657,328,10,8,0.0,0.5555555555555556,2063
Judd Trump,Liang Wenbo,19,1609,1450,0.8092056355950423,0.5980868603322034,752,505,5099,2994,513,314,3559,1972,291,180,1655,1017,321,185,1184,668,10,8,0.0,0.5555555555555556,2063
Mark Selby,Robert Milkins,19,1583,1317,0.9272327255083329,0.660382673079216,927,638,6756,3942,747,453,5521,3009,380,245,1442,889,178,90,1029,543,10,6,0.0,0.625,2063
Ronnie O'Sullivan,David Gilbert,19,1641,1459,0.8414774435955713,0.6118273690017371,1105,839,9718,5919,480,274,3523,1887,275,173,875,566,236,137,926,509,10,7,0.0,0.5882352941176471,2063
Alan McManus,Stephen Maguire,19,1365,1498,0.23190080394538312,0.41763245927192055,870,519,7259,3852,825,547,6070,3457,119,57,837,461,266,162,1203,702,10,7,0.0,0.5882352941176471,2063
Anthony McGill,Shaun Murphy,19,1515,1548,0.42772879007603837,0.47938669028555136,385,236,2473,1375,907,596,6692,3826,243,145,961,538,252,148,1518,914,10,8,0.0,0.5555555555555556,2063
Ding Junhui,Martin Gould,19,1551,1422,0.7613534600725305,0.5799334001885058,639,428,4783,2731,565,341,3808,2086,309,177,1037,608,171,89,861,494,10,8,0.0,0.5555555555555556,2063
Michael Holt,Neil Robertson,19,1484,1566,0.3255222350369511,0.448928730692658,718,424,5254,2811,790,518,5812,3318,299,170,1069,580,223,135,1296,774,10,6,0.0,0.625,2063
John Higgins,Ryan Day,19,1574,1416,0.8077144337023154,0.5974857658270161,1287,913,10354,6123,794,481,5551,3065,372,230,1431,850,235,135,1290,723,10,3,0.0,0.7692307692307693,2063
Barry Hawkins,Zhang Anda,19,1523,1361,0.8136354344641303,0.5998883688639983,804,498,5754,3201,254,127,1752,878,219,137,1119,633,157,87,621,321,10,5,0.0,0.6666666666666666,2063
Marco Fu,Peter Ebdon,19,1441,1382,0.6276285710624814,0.5368082899889803,784,467,5802,3163,1006,577,7925,4260,235,143,1218,687,114,59,907,497,10,2,0.0,0.8333333333333334,2063
Ali Carter,Stuart Bingham,19,1516,1552,0.42124318264650595,0.4775151752081999,811,489,5754,3170,964,612,7057,4024,267,152,823,456,389,240,1561,926,10,9,0.0,0.5263157894736842,2063
Sam Baird,Michael White,19,1322,1373,0.38917706594044876,0.4681681105837757,279,148,1889,976,381,220,2619,1402,153,77,632,325,217,114,1019,553,10,7,0.0,0.5882352941176471,2063
Mark Allen,Mitchell Mann,19,1504,1194,0.9545795161827586,0.6846015003234307,634,408,4327,2431,190,87,1159,561,234,132,1023,586,104,44,396,174,10,3,0.0,0.7692307692307693,2063
Kyren Wilson,Mark Allen,25,1419,1504,0.2959484746405606,0.4470740118670941,315,193,2002,1104,634,408,4327,2431,173,99,755,420,234,132,1023,586,13,9,0.0,0.5909090909090909,2063
Mark Williams,Michael Holt,25,1498,1484,0.5352114481095879,0.5087491068802403,1226,806,9428,5405,718,424,5254,2811,288,170,1278,754,299,170,1069,580,13,8,0.0,0.6190476190476191,2063
Mark Selby,Sam Baird,25,1583,1322,0.9488185796431245,0.6575736106164225,927,638,6756,3942,279,148,1889,976,380,245,1442,889,153,77,632,325,13,11,0.0,0.5416666666666666,2063
Alan McManus,Ali Carter,25,1365,1516,0.17094126183353797,0.4067300078928128,870,519,7259,3852,811,489,5754,3170,119,57,837,461,267,152,823,456,13,11,0.0,0.5416666666666666,2063
Ding Junhui,Judd Trump,25,1551,1609,0.3571886597955563,0.4638133797682053,639,428,4783,2731,752,505,5099,2994,309,177,1037,608,291,180,1655,1017,13,10,0.0,0.5652173913043478,2063
John Higgins,Ricky Walden,25,1574,1453,0.7770934788763848,0.5750535485557879,1287,913,10354,6123,702,434,5023,2808,372,230,1431,850,269,157,1138,662,13,8,0.0,0.6190476190476191,2063
Barry Hawkins,Ronnie O'Sullivan,25,1523,1641,0.2285655433209489,0.42678022732016513,804,498,5754,3201,1105,839,9718,5919,219,137,1119,633,275,173,875,566,13,12,0.0,0.52,2063
Marco Fu,Anthony McGill,25,1441,1515,0.3203151309553085,0.4538814589542204,784,467,5802,3163,385,236,2473,1375,235,143,1218,687,243,145,961,538,13,9,0.0,0.5909090909090909,2063
Mark Selby,Kyren Wilson,25,1583,1419,0.8489035008946965,0.6010878788483698,927,638,6756,3942,315,193,2002,1104,380,245,1442,889,173,99,755,420,13,8,0.0,0.6190476190476191,2063
Alan McManus,John Higgins,25,1365,1574,0.09475065826598487,0.3722678361394811,870,519,7259,3852,1287,913,10354,6123,119,57,837,461,372,230,1431,850,13,11,0.0,0.5416666666666666,2063
Ding Junhui,Mark Williams,25,1551,1498,0.630982698047243,0.5330766223661046,639,428,4783,2731,1226,806,9428,5405,309,177,1037,608,288,170,1278,754,13,3,0.0,0.8125,2063
Marco Fu,Barry Hawkins,25,1441,1523,0.30250771202816473,0.448928730692658,784,467,5802,3163,804,498,5754,3201,235,143,1218,687,219,137,1119,633,13,11,0.0,0.5416666666666666,2063
Mark Selby,Marco Fu,33,1583,1441,0.8472603939523656,0.5878295384825115,927,638,6756,3942,784,467,5802,3163,380,245,1442,889,235,143,1218,687,17,15,0.0,0.53125,2063
Ding Junhui,Alan McManus,33,1551,1365,0.9098482184438617,0.6141996427768951,639,428,4783,2731,870,519,7259,3852,309,177,1037,608,119,57,837,461,17,11,0.0,0.6071428571428571,2063
Mark Selby,Ding Junhui,35,1583,1551,0.594178804700014,0.5199893401555818,927,638,6756,3942,639,428,4783,2731,380,245,1442,889,309,177,1037,608,18,14,0.0,0.5625,2063
Elliot Slessor,Sam Thistlewhite,7,1158,1094,0.5867595016023184,0.5399148845555657,114,47,681,307,74,35,387,188,93,35,419,184,31,19,148,83,4,1,0.0,0.8,1364
Phil O'Kane,Ryan Causton,7,987,1058,0.4039387802743521,0.4557411415821268,74,31,381,171,110,56,584,285,30,13,106,53,29,14,187,90,4,1,0.0,0.8,1364
Ashley Hugill,Kishan Hirani,7,1139,1096,0.5585634499391967,0.5268491486891144,63,31,346,169,117,54,634,301,114,54,324,159,51,24,232,120,4,2,0.0,0.6666666666666666,1364
Kacper Filipiak,Richard Beckham,7,1048,1094,0.43738543058720863,0.4712816430485603,66,24,352,137,36,21,189,100,0,0,204,104,24,12,186,100,4,3,0.0,0.5714285714285714,1364
Adam Duffy,Mateusz Baranowski,7,1330,1037,0.8397864427779326,0.6753536404444148,295,153,1875,969,25,12,141,65,174,90,658,351,44,13,136,64,4,2,0.0,0.6666666666666666,1364
Sam Craigie,Tom Rees,7,1293,1005,0.8357070215370299,0.6726070170677604,112,58,677,356,16,7,85,40,109,51,233,130,6,2,85,40,4,2,0.0,0.6666666666666666,1364
Jamie Clarke,Nico Elton,7,1228,1104,0.6642657784879786,0.5768852611320463,122,62,729,380,58,26,321,155,61,28,484,259,11,3,230,118,4,1,0.0,0.8,1364
Ashley Carty,Christopher Keogan,7,1210,1162,0.5653114683109788,0.5299640517645717,101,52,590,302,114,48,633,298,12,4,379,199,112,50,379,192,4,3,0.0,0.5714285714285714,1364
Elliot Slessor,Phil O'Kane,7,1158,987,0.7203516579445735,0.6052765337748445,114,47,681,307,74,31,381,171,93,35,419,184,30,13,106,53,4,3,0.0,0.5714285714285714,1364
Adam Duffy,Ashley Hugill,7,1330,1139,0.7426684543010009,0.6171573626529722,295,153,1875,969,63,31,346,169,174,90,658,351,114,54,324,159,4,1,0.0,0.8,1364
Sam Craigie,Kacper Filipiak,7,1293,1048,0.7976923211673973,0.6485108747389209,112,58,677,356,66,24,352,137,109,51,233,130,0,0,204,104,4,1,0.0,0.8,1364
Jamie Clarke,Ashley Carty,7,1228,1210,0.5245927745980452,0.5112481019468548,122,62,729,380,101,52,590,302,61,28,484,259,12,4,379,199,4,1,0.0,0.8,1364
Elliot Slessor,Jamie Clarke,7,1158,1228,0.40526420278841835,0.4563613127629212,114,47,681,307,122,62,729,380,93,35,419,184,61,28,484,259,4,3,0.0,0.5714285714285714,1364
Sam Craigie,Adam Duffy,7,1293,1330,0.44955793756481255,0.4768914745109111,112,58,677,356,295,153,1875,969,109,51,233,130,174,90,658,351,4,3,0.0,0.5714285714285714,1364
Zhou Yuelong,Jordan Brown,9,1336,1179,0.7268865315426611,0.596884378259767,113,61,783,408,83,45,530,274,216,112,619,329,36,20,103,53,5,1,0.0,0.8333333333333334,1354
Ben Woollaston,Zhao Xintong,9,1337,1320,0.5261277964586326,0.5106234010049637,490,280,3203,1707,94,52,628,343,219,107,915,474,179,90,453,244,5,1,0.0,0.8333333333333334,1354
Kyren Wilson,Anthony Hamilton,9,1460,1344,0.6723703942210427,0.5719961329315186,321,198,2109,1165,773,450,6034,3230,280,160,862,481,246,135,640,323,5,3,0.0,0.625,1354
Gary Wilson,Paul Davison,9,1348,1193,0.7243399491478313,0.5956807306078472,341,199,2206,1203,624,330,4413,2253,172,91,672,342,135,53,554,266,5,1,0.0,0.8333333333333334,1354
Michael White,Craig Steadman,9,1358,1296,0.5944158213362583,0.538672605206508,382,220,2636,1409,389,216,2580,1367,234,121,1036,560,178,91,721,372,5,4,0.0,0.5555555555555556,1354
James Wattana,David Morris,9,1193,1297,0.34442552629041145,0.4353637081969708,777,428,6572,3462,240,124,1781,901,170,80,433,186,31,16,364,176,5,3,0.0,0.625,1354
Ricky Walden,Barry Pinches,9,1445,1227,0.7982810462660692,0.6329747766804606,704,435,5062,2826,713,369,5586,2897,308,175,1177,680,68,40,478,228,5,4,0.0,0.5555555555555556,1354
Chris Wakelin,Kurt Maflin,9,1291,1343,0.42057894147456754,0.4675456936126812,127,66,856,432,467,271,3137,1693,190,93,644,323,231,125,784,403,5,3,0.0,0.625,1354
Judd Trump,Joel Walker,9,1589,1196,0.9314935612778559,0.7276039892428419,754,506,5140,3014,152,69,982,466,332,200,1696,1037,35,16,423,199,5,0,0.0,1.0,1354
Joe Swail,Ian Glover,9,1229,1129,0.6499012213921682,0.5621765008857981,787,424,6209,3234,173,71,1062,499,139,67,715,365,40,18,293,118,5,3,0.0,0.625,1354
Matthew Stevens,Chris Melling,9,1389,1136,0.8333964892426636,0.6530561132866127,883,520,6884,3759,167,91,1144,590,215,122,798,419,36,17,287,125,5,1,0.0,0.8333333333333334,1354
Matthew Selt,Jamie Cope,9,1397,1254,0.7088074446636303,0.5884351201276382,473,260,3301,1735,533,285,3624,1845,186,100,1091,622,125,54,609,304,5,2,0.0,0.7142857142857143,1354
Noppon Saengkham,Oliver Lines,9,1243,1294,0.42208550570901493,0.4681681105837757,153,65,1099,505,151,82,940,489,178,86,688,326,173,84,613,309,5,4,0.0,0.5555555555555556,1354
Neil Robertson,Hossein Vafaei,9,1542,1237,0.8774764322222064,0.6818962645895934,791,518,5828,3324,50,27,390,195,239,141,1312,780,113,56,279,142,5,3,0.0,0.625,1354
Jimmy Robertson,Itaro Santos,9,1382,891,0.967084071493345,0.7733807162924247,400,217,2690,1400,79,22,447,168,181,105,857,468,42,6,63,11,5,0,0.0,1.0,1354
Dechawat Poomjaeng,Michael Leslie,9,1269,1118,0.7192102444974917,0.5932699921071872,221,118,1597,813,118,35,762,305,142,69,748,386,13,3,349,144,5,4,0.0,0.5555555555555556,1354
Joe Perry,Fraser Patrick,9,1440,1182,0.8380537004953521,0.6558828412078137,931,553,6767,3660,179,75,1174,538,296,162,1288,738,112,48,468,204,5,2,0.0,0.7142857142857143,1354
Tian Pengfei,Leo Fernandez,9,1292,1241,0.5779144942909848,0.5318318894162242,315,178,2095,1121,404,245,3080,1665,103,40,664,362,14,4,152,77,5,3,0.0,0.625,1354
Martin O'Donnell,Mark Williams,9,1232,1495,0.1573789541206118,0.3413014252643556,248,117,1525,758,1229,808,9479,5431,129,62,492,255,339,196,1329,780,5,3,0.0,0.625,1354
Shaun Murphy,Zak Surety,9,1536,1174,0.9151975845350849,0.7119759194127935,908,596,6710,3834,113,52,673,322,270,156,1536,922,119,62,376,172,5,1,0.0,0.8333333333333334,1354
Ross Muir,Jamie Burnett,9,1144,1301,0.27311346845733875,0.40311562174023297,110,40,738,323,621,361,4920,2618,132,56,521,222,42,20,489,262,5,0,0.0,1.0,1354
Robert Milkins,Daniel Wells,9,1348,1298,0.5764067306615769,0.5312093733737563,751,456,5585,3045,301,149,2022,1007,242,126,1093,579,172,88,597,300,5,2,0.0,0.7142857142857143,1354
Alan McManus,Sydney Wilson,9,1477,1096,0.9255132944846598,0.7216176701846587,877,525,7395,3929,160,58,944,414,255,134,973,538,85,23,433,178,5,4,0.0,0.5555555555555556,1354
Rory McLeod,James Cahill,9,1234,1161,0.6107426198208319,0.5454987872127821,509,277,3823,1989,121,40,790,331,144,64,582,281,124,53,483,209,5,4,0.0,0.5555555555555556,1354
Anthony McGill,Jake Nicholson,9,1498,972,0.9751748273219457,0.788348634008099,390,240,2560,1424,75,23,399,160,330,194,1048,587,27,13,177,82,5,1,0.0,0.8333333333333334,1354
Mitchell Mann,Mark Allen,9,1221,1491,0.15113533218786596,0.33737816282991745,194,90,1227,594,636,409,4362,2450,172,77,464,207,269,151,1058,605,5,2,0.0,0.7142857142857143,1354
Stephen Maguire,Andy Hicks,9,1479,1227,0.8324542539152648,0.6524894621927444,826,547,6087,3464,588,317,4784,2480,283,169,1220,709,137,68,213,108,5,3,0.0,0.625,1354
Jack Lisowski,Zhang Yong,9,1324,1129,0.7728385057625519,0.6195173196470847,337,198,2213,1196,51,19,320,134,187,99,686,354,125,50,262,109,5,1,0.0,0.8333333333333334,1354
Peter Lines,Liang Wenbo,9,1282,1483,0.22034677075439496,0.37695333963338384,720,390,5279,2745,517,317,3620,2010,187,99,605,290,382,223,1245,706,5,2,0.0,0.7142857142857143,1354
Rod Lawler,Hammad Miah,9,1229,1170,0.5899315453398475,0.5368082899889803,765,417,5873,3052,98,38,643,279,177,79,743,370,142,61,468,201,5,4,0.0,0.5555555555555556,1354
