player1,player2,best_of,player1_elo,player2_elo,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,score1,score2,match_result,win_percentage,tournament_id
Chen Zifan,Gao Le,7,1026,961,0.5880916350836762,0.5405358392737893,25,11,144,64,4,0,20,4,20,5,132,58,0,0,20,4,4,0,0.0,1.0,1079
Niu Zhuang,Meng Jing,7,1013,1000,0.5177671819164105,0.5081242849062608,21,7,118,45,0,0,0,0,17,7,85,30,0,0,0,0,4,0,0.0,1.0,1079
Ji Zhijun,Long Zehuang,7,1003,977,0.5354968818114487,0.5162442810620724,6,2,32,14,6,2,33,11,0,0,21,8,6,2,33,11,4,0,0.0,1.0,1079
Maihe Muti,Guan Zhen,7,971,1097,0.33325327584718467,0.42189476711569085,5,1,26,7,25,15,132,73,0,0,26,7,12,6,105,61,2,4,1.0,0.33333333333333337,1079
Feng Zeyuan,Chen Zhe,7,978,1175,0.25083317875237854,0.37930480863564453,8,1,42,14,158,80,964,483,6,2,42,14,43,22,419,193,2,4,1.0,0.33333333333333337,1079
Zhou Fei,Wang Zepeng,7,1000,1074,0.3999696104413816,0.4538814589542204,0,0,0,0,30,14,168,80,0,0,0,0,42,22,154,76,1,4,1.0,0.19999999999999996,1079
Cao Yupeng,Liu Jiaming,7,1242,967,0.8247679763275149,0.665410558746814,175,88,1276,644,10,2,58,21,146,68,662,320,13,6,54,21,4,3,0.0,0.5714285714285714,1079
Yan Bingtao,Li Yujin,7,1205,945,0.8115488427624657,0.6570104626734989,33,17,223,116,10,1,54,16,85,40,223,116,5,1,38,10,2,4,1.0,0.33333333333333337,1079
Zhou Yuelong,Corey Deuel,7,1300,975,0.8642241097139457,0.6926419831347361,80,41,538,278,4,0,23,7,244,130,460,245,13,5,23,7,4,2,0.0,0.6666666666666666,1079
Wang Yuchen,Wang Shi,7,1013,967,0.5626145694127913,0.5287183569514396,24,7,144,53,3,0,13,1,28,9,108,42,0,0,13,1,4,2,0.0,0.6666666666666666,1079
Li Yuan,Cai Jianzhong,7,1072,1083,0.4849647276654205,0.4931254332354657,23,12,120,59,27,13,155,75,15,10,74,39,18,10,100,53,4,3,0.0,0.5714285714285714,1079
Zhang Yong,Ye Shaojun,7,1023,993,0.5409388610739393,0.5187412158785352,29,10,170,68,1,0,4,0,77,30,137,53,0,0,4,0,4,0,0.0,1.0,1079
Mei Xiwen,Li Weixue,7,1147,998,0.6946979044907379,0.5920629281648192,40,19,266,127,1,0,7,3,10,6,90,45,0,0,7,3,4,0,0.0,1.0,1079
Fang Xiongman,Zhang Yadong,7,1065,987,0.6053054839891849,0.5485961085831343,25,11,140,66,11,3,61,25,28,12,126,60,0,0,44,17,4,0,0.0,1.0,1079
Tang Li,Cao Xinlong,7,1000,1032,0.4563431395453439,0.48001065984441815,0,0,0,0,49,13,319,118,0,0,0,0,22,4,240,88,1,4,1.0,0.19999999999999996,1079
Gary Wilson,Li Jiahao,7,1354,1000,0.883921914952807,0.7078572714244814,314,185,2024,1106,0,0,0,0,264,137,819,438,0,0,0,0,4,0,0.0,1.0,1079
Mark Williams,Pan Weixing,7,1562,1007,0.966766457931315,0.8001928324515694,1171,770,9081,5200,17,7,94,41,459,280,1361,796,9,5,65,29,4,1,0.0,0.8,1079
Li Ningning,Thepchaiya Un-Nooh,7,997,1413,0.08130739099986839,0.2611499939157511,3,1,14,5,218,126,1576,841,9,4,14,5,347,193,927,495,0,4,1.0,0.0,1079
Qi Guoxiao,Craig Steadman,7,996,1283,0.165117382534111,0.3279437373497286,1,0,5,1,358,200,2376,1261,5,1,5,1,189,87,744,368,3,4,1.0,0.4285714285714286,1079
Lee Tszho,Elliot Slessor,7,1000,1177,0.2728494984923344,0.3911454307890496,0,0,0,0,95,40,566,260,0,0,0,0,148,74,445,204,1,4,1.0,0.19999999999999996,1079
He Wenchong,Cheng Sihong,7,988,1001,0.48223281808358953,0.4918757150937392,1,0,4,0,6,2,32,13,4,0,4,0,7,3,32,13,1,4,1.0,0.19999999999999996,1079
Wong Yunshing,Xu Si,7,1000,993,0.5095693356278296,0.5043748883497734,0,0,0,0,9,3,49,16,0,0,0,0,5,1,49,16,1,4,1.0,0.19999999999999996,1079
Qin Ge,Lin Shuai,7,1000,1079,0.3933789028764624,0.4507848708986665,0,0,0,0,34,16,200,92,0,0,0,0,52,23,159,71,2,4,1.0,0.33333333333333337,1079
Long Yun,Ahmed Saif,7,976,956,0.5273209820427869,0.5124973964842103,3,0,15,3,38,8,226,67,0,0,11,3,42,14,212,66,0,4,1.0,0.0,1079
Pa Ruke,Feng Yu,7,1030,1002,0.5382188233953898,0.5174928576663897,15,5,89,41,5,3,29,14,12,6,66,32,0,0,29,14,4,0,0.0,1.0,1079
Ju Reti,Song Yang,7,1165,970,0.7470110120975012,0.6195173196470847,28,19,153,90,4,0,22,6,4,0,123,72,5,1,22,6,4,2,0.0,0.6666666666666666,1079
Ma Tingpeng,Dechawat Poomjaeng,7,1001,1310,0.14763508874109277,0.3159385543477431,15,5,81,35,201,111,1445,739,6,2,53,21,232,118,1003,527,1,4,1.0,0.19999999999999996,1079
Barry Pinches,Pang Junxu,7,1182,971,0.7639640378992283,0.6288998381516232,699,360,5494,2842,9,2,46,15,135,49,590,263,6,2,46,15,4,2,0.0,0.6666666666666666,1079
Shan Xianshu,Sun Peng,7,977,988,0.48496472766542076,0.49312543323546576,8,2,46,18,9,3,52,22,0,0,46,18,6,2,52,22,3,4,1.0,0.4285714285714286,1079
Wu Shengguang,Sean O'Sullivan,7,989,1264,0.17523202367248514,0.334589441253186,1,0,5,1,140,62,877,415,5,1,5,1,192,99,603,291,0,4,1.0,0.0,1079
Liu Genxiang,Lu Ning,7,1000,1119,0.3419698023265052,0.42616874240839064,0,0,0,0,59,19,411,174,0,0,0,0,130,49,299,120,0,4,1.0,0.0,1079
Geng Mingqi,Noppon Saengkham,7,984,1198,0.2329328755410797,0.3693514743489255,6,1,34,12,128,54,914,416,6,2,29,11,213,90,694,332,4,3,0.0,0.5714285714285714,1079
Li Yan,Rouzi Maimaiti,7,1159,1068,0.6223032511876883,0.5566309599222534,128,56,880,424,28,12,166,71,25,11,338,148,9,5,101,51,1,4,1.0,0.19999999999999996,1079
Jin Long,Wang Heng,7,1213,1031,0.732748880507422,0.6118273690017371,137,61,1015,484,11,5,64,30,6,2,67,36,0,0,54,26,4,3,0.0,0.5714285714285714,1079
Zhong Lin,Gong Xiaoqing,7,1031,988,0.5585634499391967,0.5268491486891144,16,9,84,43,1,0,5,1,11,4,84,43,5,1,5,1,4,0,0.0,1.0,1079
Tu Taojin,Mark King,7,1000,1382,0.09918172751088483,0.2778803941506428,0,0,0,0,807,449,5980,3132,0,0,0,0,327,184,976,520,2,4,1.0,0.33333333333333337,1079
Liu Yiqi,Chen Junhao,7,969,967,0.5027343522137266,0.5012499973958398,5,1,26,8,7,1,34,9,0,0,20,6,4,0,34,9,1,4,1.0,0.19999999999999996,1079
A Bulajiang,Tang Jun,7,1016,1073,0.42259433748998776,0.4644351620161461,7,1,42,15,24,12,128,63,0,0,5,1,8,4,84,47,2,4,1.0,0.33333333333333337,1079
Li Jian Bing,Cao Kaisheng,7,965,1040,0.3986489708076568,0.4532618480153861,12,2,82,29,14,5,77,31,0,0,16,4,7,3,34,15,4,3,0.0,0.5714285714285714,1079
Sun Hongrui,Huang Jiahao,7,975,1007,0.4563431395453439,0.48001065984441815,9,2,55,22,13,3,78,30,0,0,43,18,6,2,66,25,3,4,1.0,0.4285714285714286,1079
Fan Zhengyi,Luo Honghao,7,1001,1057,0.4239345393092091,0.4650570548417855,5,1,32,13,16,9,87,46,14,7,32,13,12,5,87,46,2,4,1.0,0.33333333333333337,1079
Lyu Haotian,Chen Ruifu,7,1141,1036,0.6403298636636867,0.5652507475670999,72,27,503,218,16,7,85,42,76,34,397,170,0,0,48,21,4,1,0.0,0.8,1079
Wang Peng,Hu Hao,7,974,1098,0.33573422151202137,0.4231147388679537,3,0,13,1,21,11,122,64,5,1,13,1,12,7,84,41,0,4,1.0,0.0,1079
Long Yong,He Guoqiang,7,1000,978,0.5300478260158453,0.513746534902355,0,0,0,0,9,3,47,18,0,0,0,0,12,5,47,18,1,4,1.0,0.19999999999999996,1079
Tom Ford,Min Changqing,7,1347,980,0.892019728195359,0.7145324397353954,492,280,3547,1888,2,0,11,3,284,155,809,411,6,2,11,3,4,1,0.0,0.8,1079
Chen Feilong,Cui Ming,7,1082,1019,0.5854263042586716,0.5392938058983595,23,9,131,59,6,2,31,15,8,4,79,42,0,0,11,7,4,0,0.0,1.0,1079
Yu Delu,Xiong Jun,7,1314,956,0.8864609774555678,0.7099209183344533,202,103,1409,723,4,0,19,3,169,86,674,345,0,0,14,2,4,0,0.0,1.0,1079
Zhao Xintong,Paul Davison,7,1351,1243,0.6441515179538969,0.5670929049654543,69,40,442,250,605,324,4266,2195,129,82,373,211,175,87,671,332,3,4,1.0,0.4285714285714286,1079
Ma Chunmao,Li Yingdong,7,1082,964,0.6567774862994666,0.5732197726798348,18,9,93,52,4,0,19,3,16,10,75,42,6,2,14,2,4,2,0.0,0.6666666666666666,1079
Au Chi Wai,Dong Yong,7,1018,1000,0.5245927745980452,0.5112481019468548,27,10,161,64,0,0,0,0,12,6,79,41,0,0,0,0,4,2,0.0,0.6666666666666666,1079
Lyu Chenwei,Xu Yuan,7,1069,996,0.5987085312450529,0.5454987872127821,43,12,275,109,1,0,6,2,113,40,247,101,6,2,6,2,4,3,0.0,0.5714285714285714,1079
Alfie Burden,Wang Linkai,7,1258,1000,0.8097380368967944,0.6558828412078137,586,317,4284,2212,0,0,0,0,195,94,727,361,0,0,0,0,4,0,0.0,1.0,1079
Li Zhen,Zhang Anda,7,960,1299,0.1259809716601844,0.29995755239752564,5,1,26,7,228,111,1583,786,11,4,26,7,249,122,746,377,3,4,1.0,0.4285714285714286,1079
Chen Zifan,Geng Mingqi,7,1026,984,0.557211603425229,0.5262259093720687,25,11,144,64,6,1,34,12,20,5,132,58,6,2,29,11,4,3,0.0,0.5714285714285714,1079
Matthew Selt,Niu Zhuang,7,1440,1013,0.9238902030296949,0.7441211943032843,432,239,3043,1599,21,7,118,45,464,261,1087,607,17,7,85,30,1,4,1.0,0.19999999999999996,1079
Wang Zepeng,Ma Yinzhu,7,1074,973,0.6352110684578025,0.5627917401386452,30,14,168,80,4,0,21,5,42,22,154,76,0,0,21,5,4,3,0.0,0.5714285714285714,1079
Cao Yupeng,Hu Hao,7,1242,1098,0.6887157040547041,0.5890404340586651,175,88,1276,644,21,11,122,64,146,68,662,320,12,7,84,41,4,0,0.0,1.0,1079
Ji Zhijun,Zhou Yuelong,7,1003,1300,0.15700108129616108,0.32245770467253076,6,2,32,14,80,41,538,278,0,0,21,8,244,130,460,245,1,4,1.0,0.19999999999999996,1079
Wang Yuchen,Li Hang,7,1013,1352,0.1259809716601843,0.2999575523975257,24,7,144,53,175,89,1247,642,28,9,108,42,245,133,691,368,4,3,0.0,0.5714285714285714,1079
Lyu Haotian,Li Yuan,7,1141,1072,0.5934092174000841,0.5430183807243099,72,27,503,218,23,12,120,59,76,34,397,170,15,10,74,39,3,4,1.0,0.4285714285714286,1079
Zhang Yong,Dechawat Poomjaeng,7,1023,1310,0.1651173825341109,0.3279437373497286,29,10,170,68,201,111,1445,739,77,30,137,53,232,118,1003,527,4,1,0.0,0.8,1079
Fang Xiongman,Zhang Anda,7,1065,1299,0.2128707585790301,0.3577829070425624,25,11,140,66,228,111,1583,786,28,12,126,60,249,122,746,377,4,1,0.0,0.8,1079
Cao Xinlong,Lin Shuai,7,1032,1079,0.4360365854867152,0.4706587499542143,49,13,319,118,34,16,200,92,22,4,240,88,52,23,159,71,4,3,0.0,0.5714285714285714,1079
Guan Zhen,Ben Woollaston,7,1097,1382,0.16677471660376275,0.32904666709422237,25,15,132,73,443,257,2915,1562,12,6,105,61,346,184,987,531,1,4,1.0,0.19999999999999996,1079
Mark Williams,Chen Zhe,7,1562,1175,0.9036241832308296,0.7246209144181192,1171,770,9081,5200,158,80,964,483,459,280,1361,796,43,22,419,193,4,3,0.0,0.5714285714285714,1079
Thepchaiya Un-Nooh,Li Jian Bing,7,1413,965,0.933065730814102,0.7539887164489482,218,126,1576,841,12,2,82,29,347,193,927,495,0,0,16,4,4,2,0.0,0.6666666666666666,1079
Craig Steadman,Xu Si,7,1283,993,0.837347307313657,0.6737070994545215,358,200,2376,1261,9,3,49,16,189,87,744,368,5,1,49,16,4,2,0.0,0.6666666666666666,1079
Tang Jun,Elliot Slessor,7,1073,1177,0.3609473704892454,0.4353637081969708,24,12,128,63,95,40,566,260,8,4,84,47,148,74,445,204,3,4,1.0,0.4285714285714286,1079
Jimmy Robertson,Cheng Sihong,7,1329,1001,0.8663684234920509,0.6942363401080305,370,200,2491,1284,6,2,32,13,329,176,954,510,7,3,32,13,4,1,0.0,0.8,1079
Ju Reti,Zhong Lin,7,1165,1031,0.6765921632853334,0.5829754542011996,28,19,153,90,16,9,84,43,4,0,123,72,11,4,84,43,4,3,0.0,0.5714285714285714,1079
Chen Junhao,Barry Pinches,7,967,1182,0.23190389108797316,0.3687693373835995,7,1,34,9,699,360,5494,2842,4,0,34,9,135,49,590,263,1,4,1.0,0.19999999999999996,1079
Huang Jiahao,Joe Perry,7,1007,1510,0.04713726890566716,0.22140455348817167,13,3,78,30,886,523,6421,3464,6,2,66,25,428,250,1405,799,0,4,1.0,0.0,1079
Pa Ruke,Tian Pengfei,7,1030,1437,0.08576813905779324,0.26551465620278014,15,5,89,41,297,173,1977,1072,12,6,66,32,254,150,825,460,2,4,1.0,0.33333333333333337,1079
Scott Donaldson,Sean O'Sullivan,7,1227,1264,0.44955793756481244,0.47689147451091096,151,76,983,480,140,62,877,415,154,64,777,376,192,99,603,291,3,4,1.0,0.4285714285714286,1079
Ahmed Saif,Lu Ning,7,956,1119,0.2888475905595549,0.3995117254730336,38,8,226,67,59,19,411,174,42,14,212,66,130,49,299,120,1,4,1.0,0.19999999999999996,1079
Li Yujin,Ross Muir,7,945,1167,0.22477678509532462,0.3647051506771929,10,1,54,16,91,34,594,261,5,1,38,10,179,76,546,239,2,4,1.0,0.33333333333333337,1079
Rouzi Maimaiti,Sun Peng,7,1068,988,0.6079354159352611,0.549833997312478,28,12,166,71,9,3,52,22,9,5,101,51,6,2,52,22,4,2,0.0,0.6666666666666666,1079
Jin Long,Mark King,7,1213,1382,0.28193392217129976,0.3959186771306219,137,61,1015,484,807,449,5980,3132,6,2,67,36,327,184,976,520,2,4,1.0,0.33333333333333337,1079
Xiao Guodong,He Guoqiang,7,1396,978,0.9196582317458212,0.7398136066696879,320,186,2163,1193,9,3,47,18,202,112,885,501,12,5,47,18,4,0,0.0,1.0,1079
Mei Xiwen,Tom Ford,7,1147,1347,0.24761894840913556,0.3775406687981454,40,19,266,127,492,280,3547,1888,10,6,90,45,284,155,809,411,1,4,1.0,0.19999999999999996,1079
Graeme Dott,Paul Davison,7,1426,1243,0.7338611162888773,0.6124209393479161,739,436,5739,3084,605,324,4266,2195,343,196,1217,694,175,87,671,332,4,1,0.0,0.8,1079
Chen Feilong,Yu Delu,7,1082,1314,0.21482751321147375,0.35893259366518293,23,9,131,59,202,103,1409,723,8,4,79,42,169,86,674,345,2,4,1.0,0.33333333333333337,1079
Lyu Chenwei,Ma Chunmao,7,1069,1082,0.48223281808358953,0.4918757150937392,43,12,275,109,18,9,93,52,113,40,247,101,16,10,75,42,1,4,1.0,0.19999999999999996,1079
Au Chi Wai,Gary Wilson,7,1018,1354,0.1280346293877675,0.3015347839974612,27,10,161,64,314,185,2024,1106,12,6,79,41,264,137,819,438,4,2,0.0,0.6666666666666666,1079
Alfie Burden,Luo Honghao,7,1258,1057,0.7534472409879828,0.6230466603666162,586,317,4284,2212,16,9,87,46,195,94,727,361,12,5,87,46,4,1,0.0,0.8,1079
Ross Muir,Chen Zifan,7,1167,1026,0.6851006165272808,0.5872236908393349,91,34,594,261,25,11,144,64,179,76,546,239,20,5,132,58,2,4,1.0,0.33333333333333337,1079
Niu Zhuang,Cao Yupeng,7,1013,1242,0.217783397303673,0.360660163246934,21,7,118,45,175,88,1276,644,17,7,85,30,146,68,662,320,4,3,0.0,0.5714285714285714,1079
Fang Xiongman,Zhou Yuelong,7,1065,1300,0.21189654200409425,0.35720867575922377,25,11,140,66,80,41,538,278,28,12,126,60,244,130,460,245,1,4,1.0,0.19999999999999996,1079
Li Yuan,Zhang Yong,7,1072,1023,0.566658714488665,0.5305867601820811,23,12,120,59,29,10,170,68,15,10,74,39,77,30,137,53,1,4,1.0,0.19999999999999996,1079
Mark Williams,Yu Delu,7,1562,1314,0.8005143732994051,0.6502185485738271,1171,770,9081,5200,202,103,1409,723,459,280,1361,796,169,86,674,345,4,1,0.0,0.8,1079
Thepchaiya Un-Nooh,Ma Chunmao,7,1413,1082,0.8684878923525275,0.6958260586292875,218,126,1576,841,18,9,93,52,347,193,927,495,16,10,75,42,4,2,0.0,0.6666666666666666,1079
Craig Steadman,Wang Yuchen,7,1283,1013,0.8204326451879429,0.6626218371700825,358,200,2376,1261,24,7,144,53,189,87,744,368,28,9,108,42,4,2,0.0,0.6666666666666666,1079
Elliot Slessor,Graeme Dott,7,1177,1426,0.1985505666258102,0.3492130792031651,95,40,566,260,739,436,5739,3084,148,74,445,204,343,196,1217,694,4,2,0.0,0.6666666666666666,1079
Jimmy Robertson,Mark King,7,1329,1382,0.4279607021974466,0.4669233776338953,370,200,2491,1284,807,449,5980,3132,329,176,954,510,327,184,976,520,4,2,0.0,0.6666666666666666,1079
Xiao Guodong,Barry Pinches,7,1396,1182,0.7670671244589203,0.6306485256510745,320,186,2163,1193,699,360,5494,2842,202,112,885,501,135,49,590,263,2,4,1.0,0.33333333333333337,1079
Joe Perry,Wang Zepeng,7,1510,1074,0.9279402546368308,0.7483817216070642,886,523,6421,3464,30,14,168,80,428,250,1405,799,42,22,154,76,4,2,0.0,0.6666666666666666,1079
Tian Pengfei,Cao Xinlong,7,1437,1032,0.9132146288664584,0.7335091181602805,297,173,1977,1072,49,13,319,118,254,150,825,460,22,4,240,88,4,0,0.0,1.0,1079
Sean O'Sullivan,Au Chi Wai,7,1264,1018,0.7986358149208075,0.6490805242445733,140,62,877,415,27,10,161,64,192,99,603,291,12,6,79,41,4,0,0.0,1.0,1079
Lu Ning,Rouzi Maimaiti,7,1119,1068,0.569350718877824,0.5318318894162243,59,19,411,174,28,12,166,71,130,49,299,120,9,5,101,51,3,4,1.0,0.4285714285714286,1079
Tom Ford,Ju Reti,7,1347,1165,0.732748880507422,0.6118273690017371,492,280,3547,1888,28,19,153,90,284,155,809,411,4,0,123,72,4,3,0.0,0.5714285714285714,1079
Alfie Burden,Ben Woollaston,7,1258,1382,0.3357342215120212,0.4231147388679536,586,317,4284,2212,443,257,2915,1562,195,94,727,361,346,184,987,531,4,1,0.0,0.8,1079
Zhou Yuelong,Barry Pinches,7,1300,1182,0.6567774862994666,0.5732197726798348,80,41,538,278,699,360,5494,2842,244,130,460,245,135,49,590,263,4,3,0.0,0.5714285714285714,1079
Zhang Yong,Jimmy Robertson,7,1023,1329,0.1499385107398708,0.3175616978069352,29,10,170,68,370,200,2491,1284,77,30,137,53,329,176,954,510,4,3,0.0,0.5714285714285714,1079
Mark Williams,Chen Zifan,7,1562,1026,0.9621656478807225,0.7924899414403644,1171,770,9081,5200,25,11,144,64,459,280,1361,796,20,5,132,58,4,1,0.0,0.8,1079
Craig Steadman,Thepchaiya Un-Nooh,7,1283,1413,0.3283146971704256,0.4194576951793404,358,200,2376,1261,218,126,1576,841,189,87,744,368,347,193,927,495,3,4,1.0,0.4285714285714286,1079
Joe Perry,Elliot Slessor,7,1510,1177,0.8698871121691505,0.6968832820410791,886,523,6421,3464,95,40,566,260,428,250,1405,799,148,74,445,204,4,0,0.0,1.0,1079
Sean O'Sullivan,Rouzi Maimaiti,7,1264,1068,0.7480902113030796,0.62010643234309,140,62,877,415,28,12,166,71,192,99,603,291,9,5,101,51,2,4,1.0,0.33333333333333337,1079
Tian Pengfei,Tom Ford,7,1437,1347,0.6210041469292467,0.55601389054462,297,173,1977,1072,492,280,3547,1888,254,150,825,460,284,155,809,411,1,4,1.0,0.19999999999999996,1079
Niu Zhuang,Alfie Burden,7,1013,1258,0.2023076788326027,0.3514891252610791,21,7,118,45,586,317,4284,2212,17,7,85,30,195,94,727,361,1,4,1.0,0.19999999999999996,1079
Mark Williams,Zhang Yong,7,1562,1023,0.9629268682285288,0.7937206082453278,1171,770,9081,5200,29,10,170,68,459,280,1361,796,77,30,137,53,4,0,0.0,1.0,1079
Zhou Yuelong,Thepchaiya Un-Nooh,7,1300,1413,0.3495133530299833,0.42984097461816484,80,41,538,278,218,126,1576,841,244,130,460,245,347,193,927,495,2,4,1.0,0.33333333333333337,1079
Rouzi Maimaiti,Joe Perry,7,1068,1510,0.06945838661220338,0.24880421776913864,28,12,166,71,886,523,6421,3464,9,5,101,51,428,250,1405,799,1,4,1.0,0.19999999999999996,1079
Tom Ford,Alfie Burden,7,1347,1258,0.6197035864994962,0.5553966483205892,492,280,3547,1888,586,317,4284,2212,284,155,809,411,195,94,727,361,4,2,0.0,0.6666666666666666,1079
Mark Williams,Thepchaiya Un-Nooh,7,1562,1413,0.694697904490738,0.5920629281648193,1171,770,9081,5200,218,126,1576,841,459,280,1361,796,347,193,927,495,1,4,1.0,0.19999999999999996,1079
Joe Perry,Tom Ford,7,1510,1347,0.7111524094404451,0.6004882745269664,886,523,6421,3464,492,280,3547,1888,428,250,1405,799,284,155,809,411,4,3,0.0,0.5714285714285714,1079
Joe Perry,Thepchaiya Un-Nooh,7,1510,1413,0.6300664956451868,0.5603296426885532,886,523,6421,3464,218,126,1576,841,428,250,1405,799,347,193,927,495,4,1,0.0,0.8,1079
Neil Robertson,Robert Milkins,11,1615,1373,0.8458526117374912,0.6467993925579857,745,486,5523,3147,714,438,5307,2905,360,233,1769,1068,385,215,1321,722,6,4,0.0,0.6,1078
Ding Junhui,Joe Perry,11,1485,1534,0.4177147907634997,0.46941323981791905,602,402,4465,2551,892,529,6452,3488,302,168,1356,806,459,274,1436,823,3,6,1.0,0.33333333333333337,1078
Ricky Walden,Ronnie O'Sullivan,11,1473,1703,0.1662814366662353,0.3600839032622659,662,409,4744,2647,1058,803,9386,5711,295,172,1389,788,151,98,910,602,4,6,1.0,0.4,1078
Shaun Murphy,Mark Selby,11,1580,1588,0.4864675502669957,0.4950001666600003,868,568,6399,3650,877,598,6365,3692,480,293,1690,993,497,311,1800,1100,6,5,0.0,0.5454545454545454,1078
Stephen Maguire,Judd Trump,11,1469,1643,0.2311365070498819,0.3929330119282964,780,519,5763,3277,690,465,4708,2762,343,183,1528,878,537,335,1844,1107,6,4,0.0,0.6,1078
Stuart Bingham,Marco Fu,11,1546,1438,0.6762884110738897,0.5670929049654543,876,552,6505,3699,730,435,5474,2979,455,262,1611,945,384,223,1465,838,3,6,1.0,0.33333333333333337,1078
Barry Hawkins,Ali Carter,11,1457,1487,0.44938553709444296,0.48125878412146483,756,465,5472,3032,752,452,5384,2963,311,172,1438,804,240,137,874,497,1,6,1.0,0.1428571428571429,1078
Mark Allen,John Higgins,11,1504,1546,0.4293301031522295,0.4737740906279313,598,383,4065,2285,1230,870,9949,5879,347,203,1222,729,505,305,1489,882,6,4,0.0,0.6,1078
Neil Robertson,Ali Carter,11,1615,1487,0.7059926256230133,0.5793242521487495,745,486,5523,3147,752,452,5384,2963,360,233,1769,1068,240,137,874,497,6,1,0.0,0.8571428571428571,1078
Marco Fu,Ronnie O'Sullivan,11,1438,1703,0.13263139459615003,0.34017824502794247,730,435,5474,2979,1058,803,9386,5711,384,223,1465,838,151,98,910,602,1,6,1.0,0.1428571428571429,1078
Stephen Maguire,Shaun Murphy,11,1469,1580,0.31917399668375424,0.4310667906304535,780,519,5763,3277,868,568,6399,3650,343,183,1528,878,480,293,1690,993,4,6,1.0,0.4,1078
Joe Perry,Mark Allen,11,1534,1504,0.5506144629055575,0.5187412158785352,892,529,6452,3488,598,383,4065,2285,459,274,1436,823,347,203,1222,729,4,6,1.0,0.4,1078
Neil Robertson,Ronnie O'Sullivan,11,1615,1703,0.3546350722196196,0.4452207648927852,745,486,5523,3147,1058,803,9386,5711,360,233,1769,1068,151,98,910,602,6,1,0.0,0.8571428571428571,1078
Shaun Murphy,Mark Allen,11,1580,1504,0.6263022780196867,0.5473576181430894,868,568,6399,3650,598,383,4065,2285,480,293,1690,993,347,203,1222,729,6,2,0.0,0.75,1078
Neil Robertson,Shaun Murphy,19,1615,1580,0.5765972883320668,0.5218610539716015,745,486,5523,3147,868,568,6399,3650,360,233,1769,1068,480,293,1690,993,2,10,1.0,0.16666666666666663,1078
Judd Trump,Stuart Bingham,5,1626,1529,0.6120249765400066,0.5603296426885532,691,465,4718,2766,877,552,6514,3702,547,339,1854,1111,464,265,1620,948,3,0,0.0,1.0,1077
Mark King,Judd Trump,5,1373,1626,0.23044341318988248,0.3469438867133873,810,451,5998,3142,691,465,4718,2766,345,194,994,530,547,339,1854,1111,1,3,1.0,0.25,1077
Neil Robertson,Mark King,5,1615,1373,0.7598402276132283,0.6467993925579857,749,489,5559,3167,810,451,5998,3142,396,253,1805,1088,345,194,994,530,3,1,0.0,0.75,1077
Neil Robertson,Marco Fu,5,1615,1443,0.6926591310679836,0.6058736684317606,749,489,5559,3167,732,436,5490,2986,396,253,1805,1088,400,230,1481,845,3,1,0.0,0.75,1077
Neil Robertson,Stephen Maguire,5,1615,1483,0.6505881096109634,0.5817593768418363,749,489,5559,3167,782,520,5783,3287,396,253,1805,1088,363,193,1548,888,3,1,0.0,0.75,1077
Judd Trump,Neil Robertson,5,1626,1615,0.5128881883269054,0.5068745667645342,691,465,4718,2766,749,489,5559,3167,547,339,1854,1111,396,253,1805,1088,2,3,1.0,0.4,1077
Stephen Maguire,Mark King,5,1483,1373,0.626514441159436,0.5683199834782481,782,520,5783,3287,810,451,5998,3142,363,193,1548,888,345,194,994,530,3,0,0.0,1.0,1077
Judd Trump,Stephen Maguire,5,1626,1483,0.6623901508717274,0.5884351201276382,691,465,4718,2766,782,520,5783,3287,547,339,1854,1111,363,193,1548,888,1,3,1.0,0.25,1077
Barry Hawkins,Mark King,5,1438,1373,0.575672322122167,0.5405358392737893,757,465,5479,3033,810,451,5998,3142,318,173,1445,805,345,194,994,530,1,3,1.0,0.25,1077
Mark King,Marco Fu,5,1373,1443,0.4185920253008928,0.4563613127629212,810,451,5998,3142,732,436,5490,2986,345,194,994,530,400,230,1481,845,3,1,0.0,0.75,1077
Marco Fu,Barry Hawkins,5,1443,1438,0.5058591461271046,0.5031249593105317,732,436,5490,2986,757,465,5479,3033,400,230,1481,845,318,173,1445,805,2,3,1.0,0.4,1077
Judd Trump,Barry Hawkins,5,1626,1438,0.7087864947296306,0.6153837563911821,691,465,4718,2766,757,465,5479,3033,547,339,1854,1111,318,173,1445,805,2,3,1.0,0.4,1077
Neil Robertson,Barry Hawkins,5,1615,1438,0.6977447588697663,0.6088545692109504,749,489,5559,3167,757,465,5479,3033,396,253,1805,1088,318,173,1445,805,2,3,1.0,0.4,1077
Barry Hawkins,Stephen Maguire,5,1438,1483,0.4474319533791879,0.4719046255916129,757,465,5479,3033,782,520,5783,3287,318,173,1445,805,363,193,1548,888,3,0,0.0,1.0,1077
