player1,player2,best_of,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,match_result,win_percentage
Stan Moody,Ahmed Aly Elsayed,9,0.9587439497600851,0.7604230019887311,75,33,456,222,28,0,143,25,231,123,420,207,96,20,143,25,0.0,1.0
Hammad Miah,Chris Totten,9,0.5414496248549919,0.5168685956913849,299,118,1908,859,111,40,645,265,133,52,459,205,171,87,259,134,0.0,0.625
Julien Leclercq,Jimmy White,9,0.5794210585254325,0.5324543063873187,85,37,481,223,1587,849,13154,6784,188,84,406,185,146,60,445,182,0.0,0.7142857142857143
Antoni Kowalski,Ian Burns,9,0.3601113940716554,0.4421354272792655,60,32,323,163,511,248,3210,1590,166,83,199,103,165,76,505,234,0.0,0.5555555555555556
Cheung Ka Wai,Marco Fu,9,0.25075863013297794,0.39233683016710835,40,22,234,132,982,573,7320,3963,128,62,234,132,178,96,454,232,0.0,0.625
Jiang Jun,Huang Jiahao,9,0.7950675978142399,0.6312306626164005,47,20,328,158,43,16,222,93,235,116,328,158,83,29,119,53,0.0,0.8333333333333334
Liam Graham,Ma Hailong,9,0.209266421454622,0.3711001618483768,67,24,342,136,55,22,340,158,128,50,263,96,205,103,340,158,0.0,0.5555555555555556
David Grace,Anton Kazakov,9,0.8633002845321215,0.6720562626502714,495,228,3225,1559,55,10,314,102,160,75,536,253,118,43,292,93,0.0,1.0
Reanne Evans,Amir Sarkhosh,9,0.16287054860800082,0.34468162982610484,222,61,1243,464,46,20,296,147,87,17,292,77,125,58,171,82,0.0,0.625
Dylan Emery,Louis Heathcote,9,0.3892573801791685,0.45450121278721795,140,63,793,386,218,102,1267,622,211,104,519,256,238,123,586,288,0.0,0.7142857142857143
Ken Doherty,Oliver Lines,9,0.26056696281087244,0.39711513267253384,1289,743,10138,5449,395,191,2377,1164,69,21,402,165,213,100,585,284,0.0,0.5555555555555556
Liam Davies,Ishpreet Singh Chadha,9,0.28988191378712186,0.41095956594133487,59,28,340,158,60,33,355,185,143,67,314,148,212,104,355,185,0.0,0.7142857142857143
Thor Chuan Leong,Haris Tahir,9,0.7294208076401816,0.5980868603322034,199,74,1244,554,27,14,168,80,190,91,331,168,143,68,168,80,0.0,0.625
Gong Chenzhi,Mink Nutcharut,9,0.8343351260922364,0.653622330899504,39,20,258,131,53,5,299,86,171,84,258,131,105,28,298,86,0.0,0.625
Stuart Carrington,Manasawin Phetmalaikul,9,0.8497422960559372,0.6631804950993565,527,278,3326,1727,66,19,378,148,181,90,514,251,122,40,233,88,0.0,1.0
Alfie Burden,Mostafa Dorgham,9,0.760025787896806,0.6130141761393355,822,425,5819,2947,32,7,212,73,172,80,497,230,156,61,202,73,0.0,0.625
Iulian Boiko,Michael Holt,9,0.25563698264541296,0.39472346622515553,117,44,657,286,1029,580,7150,3773,180,84,423,209,175,89,438,227,0.0,0.7142857142857143
Yulu Bai,Liam Pullen,9,0.33878882462154697,0.4329070950345457,24,7,160,58,63,29,367,171,107,37,160,58,152,69,325,149,0.0,0.5555555555555556
Farakh Ajaib,Ashley Carty,9,0.35437700298719044,0.4396703573114467,164,70,897,411,295,138,1717,842,139,73,345,166,183,90,430,211,0.0,0.625
Artemijs Zizins,Matthew Selt,9,0.1601085847974587,0.34298953732650117,26,14,145,76,897,488,5783,3014,145,76,145,76,279,146,1030,529,0.0,0.5555555555555556
Fan Zhengyi,Gong Chenzhi,9,0.7993451143318644,0.633555377636775,205,92,1294,604,39,20,258,131,280,151,793,418,171,84,258,131,0.0,0.625
Ben Woollaston,Wang Yuchen,9,0.7048581689623228,0.5866175789173301,849,478,5364,2845,112,44,711,312,235,124,656,339,159,82,243,133,0.0,0.7142857142857143
Daniel Wells,Stuart Carrington,9,0.6268664452075894,0.5523079095743253,538,269,3535,1772,527,278,3326,1727,214,107,612,336,181,90,514,251,0.0,0.625
Ricky Walden,Dean Young,9,0.7982810462660692,0.6329747766804606,1182,697,7950,4343,119,45,635,268,331,168,1009,530,149,62,420,173,0.0,0.625
Alexander Ursenbacher,Scott Donaldson,9,0.43417929822605655,0.4731508513108857,296,134,1793,862,505,267,3239,1649,178,89,465,229,200,102,697,358,0.0,0.7142857142857143
Thepchaiya Un-Nooh,Paul Deaville,9,0.9134704714809997,0.7104354810428751,582,339,4004,2139,37,18,181,87,233,127,751,411,120,59,149,74,0.0,0.625
Allan Taylor,Robbie Williams,9,0.3071425683637329,0.41884903571060617,462,212,2707,1297,575,308,3675,1886,195,100,485,220,232,116,652,347,0.0,0.7142857142857143
Yuan Sijun,Yulu Bai,9,0.9223700263151574,0.7185943925708561,288,151,1838,953,24,7,160,58,253,137,740,417,107,37,160,58,0.0,0.8333333333333334
Xu Si,Julien Leclercq,9,0.6860941115953165,0.5781052328843092,221,98,1427,663,85,37,481,223,278,140,638,316,188,84,406,185,0.0,0.8333333333333334
Jimmy Robertson,Joshua Thomond,9,0.8819527499348307,0.6851410567502929,764,418,4969,2588,83,34,441,206,253,122,822,429,105,41,192,88,0.0,0.7142857142857143
Jackson Page,Akani Songsermsawad,9,0.5794210585254325,0.5324543063873187,223,115,1430,716,239,128,1571,812,290,153,724,377,116,69,275,150,0.0,0.8333333333333334
Joe O'Connor,Reanne Evans,9,0.9730630507245749,0.7841471891774855,318,157,1994,1003,222,61,1243,464,322,167,802,418,87,17,292,77,0.0,0.8333333333333334
Ross Muir,Joe Perry,9,0.4011128900397446,0.4594641607262107,301,119,1911,877,1399,809,9594,5173,171,75,506,235,190,91,770,384,0.0,0.5555555555555556
Hammad Miah,Matthew Stevens,9,0.28466862205354465,0.40854102156721994,299,118,1908,859,1147,660,8639,4677,133,52,459,205,215,108,682,359,0.0,0.7142857142857143
Anthony McGill,Haydon Pinhey,9,0.7504528187981169,0.6082590307465143,770,457,5104,2768,123,55,654,309,161,77,713,382,165,78,391,189,0.0,1.0
David Lilley,Liam Davies,9,0.7564607688598808,0.6112334666758695,276,138,1639,823,59,28,340,158,236,118,595,291,143,67,314,148,0.0,1.0
Antoni Kowalski,Martin O'Donnell,9,0.28466862205354465,0.40854102156721994,60,32,323,163,531,271,3270,1654,166,83,199,103,247,126,553,276,0.0,1.0
Cheung Ka Wai,Anthony Hamilton,9,0.4160666695379549,0.4656790563306954,40,22,234,132,1060,598,7754,4077,128,62,234,132,164,79,537,259,0.0,0.7142857142857143
Jiang Jun,Tian Pengfei,9,0.44786205376617916,0.4787627850337259,47,20,328,158,577,315,3779,1987,235,116,328,158,192,96,559,277,0.0,0.7142857142857143
Liu Hongyu,Farakh Ajaib,9,0.7204972079640919,0.5938731029341427,60,30,372,198,164,70,897,411,197,100,372,198,139,73,345,166,0.0,0.625
Aaron Hill,Stan Moody,9,0.45702134894353685,0.48250714233361025,139,64,811,388,75,33,456,222,190,90,605,306,231,123,420,207,0.0,0.5555555555555556
Lyu Haotian,Bulcsú Révész,9,0.7950675978142399,0.6312306626164005,357,182,2335,1166,33,15,213,102,248,121,802,429,162,79,213,102,0.0,0.625
He Guoqiang,Thor Chuan Leong,9,0.6195643657627519,0.5492151291013335,84,47,531,274,199,74,1244,554,258,135,448,242,190,91,331,168,0.0,0.5555555555555556
Liam Graham,Sanderson Lam,9,0.2568646622142716,0.39532091528599067,67,24,342,136,287,114,1745,766,128,50,263,96,172,70,583,270,0.0,0.5555555555555556
David Grace,Long Zehuang,9,0.3601113940716554,0.4421354272792655,495,228,3225,1559,90,46,513,261,160,75,536,253,248,135,354,183,0.0,0.625
Dylan Emery,Jamie Clarke,9,0.47233779389677,0.4887518980531451,140,63,793,386,349,173,2096,1038,211,104,519,256,196,91,614,296,0.0,0.5555555555555556
Graeme Dott,Xing Zihao,9,0.682004145502627,0.5762749224932653,1197,697,8562,4600,44,18,278,128,207,106,730,381,178,84,278,128,0.0,1.0
Ken Doherty,Jordan Brown,9,0.4100684546601523,0.46319171001101955,1289,743,10138,5449,351,178,2160,1072,69,21,402,165,206,92,824,410,0.0,0.5555555555555556
Mark Davis,Iulian Boiko,9,0.786343333554673,0.6265629971237182,1330,789,9126,4961,117,44,657,286,204,112,586,297,180,84,423,209,0.0,0.8333333333333334
Dominic Dale,Zak Surety,9,0.45702134894353685,0.48250714233361025,1125,624,7780,4086,268,123,1545,742,211,101,572,280,210,109,558,278,0.0,0.625
Alfie Burden,Jamie Jones,9,0.4100684546601523,0.46319171001101955,822,425,5819,2947,688,403,4489,2409,172,80,497,230,184,87,732,371,0.0,1.0
Zhou Yuelong,Artemijs Zizins,9,0.8087617227954655,0.6387631751488418,520,306,3270,1759,26,14,145,76,219,105,962,506,145,76,145,76,0.0,0.7142857142857143
Wu Yize,Jackson Page,9,0.585434873024069,0.5349429451582145,145,80,997,519,223,115,1430,716,351,196,783,423,290,153,724,377,0.0,0.8333333333333334
Ben Woollaston,David Gilbert,9,0.34019451059365574,0.43352094403237207,849,478,5364,2845,974,574,6673,3618,235,124,656,339,377,216,943,523,0.0,1.0
Kyren Wilson,Cheung Ka Wai,9,0.9541128159374124,0.7539887164489482,1082,693,6911,3914,40,22,234,132,712,419,1604,943,128,62,234,132,0.0,0.625
Daniel Wells,Gary Wilson,9,0.42812353102015543,0.47065874995421436,538,269,3535,1772,754,433,4854,2603,214,107,612,336,430,222,1062,552,0.0,0.5555555555555556
Ricky Walden,Ryan Day,9,0.4585503751450084,0.48313140430861523,1182,697,7950,4343,1332,786,8791,4780,331,168,1009,530,366,188,1072,559,0.0,0.625
Alexander Ursenbacher,Jack Lisowski,9,0.2655479256086079,0.3995117254730337,296,134,1793,862,824,503,5390,2954,178,89,465,229,357,198,1162,643,0.0,0.625
Thepchaiya Un-Nooh,Stuart Bingham,9,0.45549299127077353,0.4818829349568186,582,339,4004,2139,1528,964,10578,5992,233,127,751,411,396,214,1090,584,0.0,1.0
Judd Trump,David Grace,9,0.9516375388870315,0.7507282371635285,1489,1074,10336,6255,495,228,3225,1559,677,426,1898,1166,160,75,536,253,0.0,0.7142857142857143
Elliot Slessor,Lyu Haotian,9,0.5551848201387266,0.5224848247918001,404,203,2462,1223,357,182,2335,1166,357,198,786,414,248,121,802,429,0.0,0.8333333333333334
Mark Selby,Liu Hongyu,9,0.7896412769224667,0.6283161882953663,1594,1088,11356,6607,60,30,372,198,488,275,1418,805,197,100,372,198,0.0,0.7142857142857143
Jimmy Robertson,Noppon Saengkham,9,0.40857228932346973,0.46257015465625045,764,418,4969,2588,482,252,3267,1653,253,122,822,429,258,130,883,470,0.0,0.5555555555555556
Neil Robertson,Antoni Kowalski,9,0.9290506954029674,0.7251194977898231,1307,869,9547,5503,60,32,323,163,448,271,1162,672,166,83,199,103,0.0,0.8333333333333334
Joe O'Connor,Stephen Maguire,9,0.4892347721324395,0.4956251116502266,318,157,1994,1003,1220,787,8901,4992,322,167,802,418,275,144,770,407,0.0,0.8333333333333334
Shaun Murphy,Liam Graham,9,0.9618033812760566,0.7649478037637647,1390,912,10027,5692,67,24,342,136,395,218,1067,603,128,50,263,96,0.0,1.0
Robert Milkins,Xu Si,9,0.48616014593133106,0.4943752372926745,1153,663,7977,4252,221,98,1427,663,235,106,1018,510,278,140,638,316,0.0,0.5555555555555556
Hammad Miah,Chris Wakelin,9,0.11297973706681161,0.31109608202304534,299,118,1908,859,456,250,2930,1525,133,52,459,205,459,248,1031,562,0.0,0.7142857142857143
Anthony McGill,Pang Junxu,9,0.3572399624584108,0.440902528097607,770,457,5104,2768,200,111,1304,682,161,77,713,382,385,209,921,498,0.0,0.5555555555555556
Jak Jones,Allan Taylor,9,0.8097901791567259,0.6393398367530659,423,211,2787,1348,462,212,2707,1297,441,245,950,515,195,100,485,220,0.0,0.625
Si Jiahui,Ken Doherty,9,0.8574804739607897,0.6681877721681662,212,121,1428,768,1289,743,10138,5449,431,243,1004,548,69,21,402,165,0.0,1.0
Aaron Hill,Mark Williams,9,0.12176894849718553,0.3175616978069352,139,64,811,388,1819,1194,13288,7633,190,90,605,306,393,226,1175,687,0.0,0.7142857142857143
John Higgins,Mark Davis,9,0.7576524381780382,0.6118273690017371,1907,1343,14744,8689,1330,789,9126,4961,565,319,1529,877,204,112,586,297,0.0,0.625
Barry Hawkins,Alfie Burden,9,0.8891414855085586,0.6905090012275708,1372,859,9451,5295,822,425,5819,2947,430,237,1113,635,172,80,497,230,0.0,0.5555555555555556
Xiao Guodong,Fan Zhengyi,9,0.690160189469792,0.5799334001885058,785,457,4962,2725,205,92,1294,604,411,230,1143,617,280,151,793,418,0.0,0.625
Luca Brecel,Jiang Jun,9,0.7153313779464554,0.5914589784327801,659,382,4421,2384,47,20,328,158,222,109,933,501,235,116,328,158,0.0,0.7142857142857143
Zhang Anda,Graeme Dott,9,0.6709840397710257,0.5713839816769324,502,262,3514,1796,1197,697,8562,4600,337,169,964,530,207,106,730,381,0.0,0.5555555555555556
Mark Allen,David Lilley,9,0.8267252595018073,0.6490805242445733,1109,738,7859,4467,276,138,1639,823,522,292,1351,770,236,118,595,291,0.0,1.0
Wu Yize,Mark Allen,9,0.3996254479222332,0.45884333184977194,145,80,997,519,1109,738,7859,4467,351,196,783,423,522,292,1351,770,0.0,0.5555555555555556
Kyren Wilson,Zhou Yuelong,9,0.8305589863516776,0.6513548646660542,1082,693,6911,3914,520,306,3270,1759,712,419,1604,943,219,105,962,506,0.0,0.625
Ricky Walden,Dylan Emery,9,0.6569871207564459,0.5652507475670999,1182,697,7950,4343,140,63,793,386,331,168,1009,530,211,104,519,256,0.0,0.625
Alexander Ursenbacher,Ali Carter,9,0.29382252753435445,0.4127763091606651,296,134,1793,862,1351,832,9109,5028,178,89,465,229,440,234,1297,718,0.0,1.0
Judd Trump,Joe O'Connor,9,0.8608272920014749,0.6704011598088686,1489,1074,10336,6255,318,157,1994,1003,677,426,1898,1166,322,167,802,418,0.0,1.0
Elliot Slessor,Mark Selby,9,0.33458597162621984,0.43106679063045344,404,203,2462,1223,1594,1088,11356,6607,357,198,786,414,488,275,1418,805,0.0,0.5555555555555556
Yuan Sijun,Ross Muir,9,0.7492413698670223,0.6076631698328917,288,151,1838,953,301,119,1911,877,253,137,740,417,171,75,506,235,0.0,0.7142857142857143
Neil Robertson,Hammad Miah,9,0.9202164313080865,0.7165678145577145,1307,869,9547,5503,299,118,1908,859,448,271,1162,672,133,52,459,205,0.0,0.5555555555555556
Shaun Murphy,Thepchaiya Un-Nooh,9,0.6003745520777666,0.541156668150228,1390,912,10027,5692,582,339,4004,2139,395,218,1067,603,233,127,751,411,0.0,1.0
Anthony McGill,Luca Brecel,9,0.4311492878986184,0.4719046255916129,770,457,5104,2768,659,382,4421,2384,161,77,713,382,222,109,933,501,0.0,0.7142857142857143
Jak Jones,John Higgins,9,0.31799585449737267,0.42372507750673466,423,211,2787,1348,1907,1343,14744,8689,441,245,950,515,565,319,1529,877,0.0,0.625
Aaron Hill,Jimmy Robertson,9,0.42963586636796786,0.4712816430485603,139,64,811,388,764,418,4969,2588,190,90,605,306,253,122,822,429,0.0,0.8333333333333334
Barry Hawkins,Ben Woollaston,9,0.7468086860638347,0.6064704870683034,1372,859,9451,5295,849,478,5364,2845,430,237,1113,635,235,124,656,339,0.0,0.625
Xiao Guodong,Si Jiahui,9,0.613690137008763,0.5467381519846138,785,457,4962,2725,212,121,1428,768,411,230,1143,617,431,243,1004,548,0.0,0.5555555555555556
Tom Ford,Daniel Wells,9,0.5445070087292267,0.5181170650431814,963,549,6522,3473,538,269,3535,1772,279,135,1012,529,214,107,612,336,0.0,0.7142857142857143
Zhang Anda,Robert Milkins,9,0.6527423440531748,0.5634067862621936,502,262,3514,1796,1153,663,7977,4252,337,169,964,530,235,106,1018,510,0.0,0.7142857142857143
Wu Yize,Alexander Ursenbacher,9,0.7455874700303385,0.6058736684317606,145,80,997,519,296,134,1793,862,351,196,783,423,178,89,465,229,0.0,0.7142857142857143
Kyren Wilson,Jak Jones,9,0.7762613643327039,0.6212835951910678,1082,693,6911,3914,423,211,2787,1348,712,419,1604,943,441,245,950,515,0.0,0.625
Yuan Sijun,Shaun Murphy,9,0.33458597162621984,0.43106679063045344,288,151,1838,953,1390,912,10027,5692,253,137,740,417,395,218,1067,603,0.0,0.5555555555555556
Neil Robertson,Judd Trump,9,0.3234855672463619,0.42616874240839064,1307,869,9547,5503,1489,1074,10336,6255,448,271,1162,672,677,426,1898,1166,0.0,0.7142857142857143
Anthony McGill,Zhang Anda,9,0.3936911903272074,0.4563613127629212,770,457,5104,2768,502,262,3514,1796,161,77,713,382,337,169,964,530,0.0,0.7142857142857143
Aaron Hill,Tom Ford,9,0.3775092526157308,0.4495472886604723,139,64,811,388,963,549,6522,3473,190,90,605,306,279,135,1012,529,0.0,0.625
Xiao Guodong,Elliot Slessor,9,0.6723703942210427,0.5719961329315186,785,457,4962,2725,404,203,2462,1223,411,230,1143,617,357,198,786,414,0.0,0.8333333333333334
Kyren Wilson,Anthony McGill,9,0.8566349080562111,0.6676332571171155,1082,693,6911,3914,770,457,5104,2768,712,419,1604,943,161,77,713,382,0.0,0.5555555555555556
Yuan Sijun,Neil Robertson,9,0.2655479256086079,0.3995117254730337,288,151,1838,953,1307,869,9547,5503,253,137,740,417,448,271,1162,672,0.0,0.5555555555555556
Barry Hawkins,Wu Yize,9,0.6210284680300693,0.549833997312478,1372,859,9451,5295,145,80,997,519,430,237,1113,635,351,196,783,423,0.0,0.625
Xiao Guodong,Aaron Hill,9,0.8178889041226648,0.643938555965633,785,457,4962,2725,139,64,811,388,411,230,1143,617,190,90,605,306,0.0,1.0
Kyren Wilson,Xiao Guodong,11,0.6793165623060362,0.5683199834782481,1082,693,6911,3914,785,457,4962,2725,712,419,1604,943,411,230,1143,617,0.0,0.75
Barry Hawkins,Yuan Sijun,11,0.7411666221738994,0.5944759307482401,1372,859,9451,5295,288,151,1838,953,430,237,1113,635,253,137,740,417,0.0,0.75
Kyren Wilson,Barry Hawkins,19,0.6882331723925365,0.5553966483205892,1082,693,6911,3914,1372,859,9451,5295,712,419,1604,943,430,237,1113,635,0.0,0.5263157894736842
Ding Junhui,Abdulraouf Sayegh,7,0.9631776445107532,0.7941296281990528,1017,676,7836,4463,2,0,12,4,0,0,750,412,0,0,7,3,0.0,1.0
Zhang Anda,Ahmed Abdullah Aseeri,7,0.9261623827014096,0.7464939833376621,505,264,3537,1808,4,2,23,10,23,12,774,425,0,0,0,0,0.0,1.0
Ding Junhui,Shaun Murphy,7,0.5177671819164105,0.5081242849062608,1017,676,7836,4463,1393,914,10046,5706,0,0,750,412,19,14,814,467,0.0,1.0
Luca Brecel,Zhang Anda,7,0.4645031181885513,0.48375571893792757,661,383,4435,2391,505,264,3537,1808,14,7,638,334,23,12,774,425,0.0,1.0
Mark Williams,Judd Trump,7,0.36735805091226303,0.4384389296638045,1820,1194,13295,7635,1492,1076,10355,6267,7,2,801,466,19,12,1331,838,0.0,0.5714285714285714
Ronnie O'Sullivan,Ding Junhui,7,0.5259570402770714,0.5118727677562528,1544,1176,13337,8133,1017,676,7836,4463,0,0,790,475,0,0,750,412,0.0,1.0
Luca Brecel,Kyren Wilson,7,0.2109251036503855,0.35663485430559827,661,383,4435,2391,1088,699,6971,3950,14,7,638,334,60,36,1182,696,0.0,0.5714285714285714
Mark Allen,Mark Selby,7,0.5314106943491967,0.5143710406970602,1111,739,7873,4476,1596,1089,11372,6616,14,9,935,526,16,9,1059,598,0.0,0.6666666666666666
Luca Brecel,Mark Williams,7,0.2739765592815067,0.3917409692534856,661,383,4435,2391,1820,1194,13295,7635,14,7,638,334,7,2,801,466,0.0,0.6666666666666666
Mark Allen,Ronnie O'Sullivan,7,0.4781366606027012,0.4900013331200346,1111,739,7873,4476,1544,1176,13337,8133,14,9,935,526,0,0,790,475,0.0,0.6666666666666666
Mark Allen,Luca Brecel,9,0.7088074446636303,0.5884351201276382,1111,739,7873,4476,661,383,4435,2391,14,9,935,526,14,7,638,334,0.0,0.8333333333333334
Long Zehuang,Mitchell Mann,9,0.7516609934098428,0.6088545692109504,91,46,521,264,391,175,2359,1107,8,3,362,186,6,1,196,89,0.0,0.7142857142857143
Zhou Yuelong,Ma Hailong,9,0.731942685280923,0.5992881635083561,522,307,3285,1767,56,22,349,162,15,8,651,337,9,4,349,162,0.0,0.8333333333333334
Wu Yize,Robbie Mcguigan,9,0.9558147913138959,0.7562999700991855,149,83,1027,537,79,27,381,159,30,18,626,337,5,0,155,62,0.0,1.0
Ben Woollaston,Simon Blackwell,9,0.8352701649709137,0.654188113761243,852,480,5384,2858,75,36,394,200,20,13,494,260,6,1,161,80,0.0,0.7142857142857143
Kyren Wilson,Hammad Miah,9,0.9249966076249283,0.7211151780228631,1089,699,6978,3953,303,121,1939,878,60,36,1189,699,31,19,350,160,0.0,0.7142857142857143
Gary Wilson,Gong Chenzhi,9,0.7841272219045134,0.6253923497205511,755,433,4863,2607,41,21,274,139,9,4,802,416,16,8,274,139,0.0,0.8333333333333334
Robbie Williams,Ian Burns,9,0.6063088096727929,0.5436386872370789,576,308,3682,1888,512,248,3219,1594,7,2,505,267,9,4,364,173,0.0,0.5555555555555556
Daniel Wells,Ross Muir,9,0.659805489406344,0.5664790559676278,541,271,3559,1784,304,121,1932,889,24,12,481,256,21,12,370,172,0.0,0.7142857142857143
Ricky Walden,Hatem Yassen,9,0.953416723175366,0.7530600904213377,1185,700,7974,4358,20,1,115,22,24,15,710,363,8,3,28,12,0.0,1.0
Hossein Vafaei,Ben Mertens,9,0.7357020581715297,0.6010878788483698,349,210,2414,1286,115,52,696,346,0,0,665,376,9,4,421,212,0.0,0.625
Thepchaiya Un-Nooh,Andrew Higginson,9,0.7623857644063681,0.6141996427768951,585,341,4022,2149,896,511,6190,3340,18,10,528,295,9,4,365,176,0.0,0.625
Judd Trump,Xing Zihao,9,0.9635443145661157,0.7676341173216251,1493,1076,10362,6270,46,19,289,133,19,12,1338,841,11,5,289,133,0.0,1.0
Chris Totten,Stuart Bingham,9,0.1302597819391192,0.3235510666515204,112,40,653,268,1529,964,10583,5992,8,3,221,112,5,0,761,407,0.0,0.8333333333333334
Zak Surety,Si Jiahui,9,0.2593296623755984,0.3965167501352737,270,124,1559,750,214,122,1442,777,14,8,404,199,14,9,828,461,0.0,1.0
Matthew Stevens,David Grace,9,0.5869351044529159,0.5355648379838539,1148,660,8646,4679,498,230,3245,1571,7,2,451,230,20,12,383,177,0.0,0.7142857142857143
Akani Songsermsawad,Mark Williams,9,0.18918494086761764,0.36008390326226586,241,129,1585,818,1822,1195,13308,7641,14,6,155,85,7,2,814,472,0.0,0.7142857142857143
Elliot Slessor,Jonas Luz,9,0.9571376761655908,0.7581383462750919,407,205,2483,1234,7,1,35,8,21,11,651,356,6,1,35,8,0.0,0.8333333333333334
Ishpreet Singh Chadha,Dominic Dale,9,0.43417929822605655,0.4731508513108857,61,33,362,187,1126,625,7788,4091,7,2,362,187,8,5,427,218,0.0,0.5555555555555556
Yuan Sijun,Haydon Pinhey,9,0.8188851011711408,0.6445115537062945,293,155,1877,975,125,56,666,314,39,22,522,291,12,5,310,151,0.0,1.0
Xu Si,Zou Pengfei,9,0.9012433396788231,0.7000424476024744,223,99,1442,672,0,0,0,0,15,9,496,251,0,0,0,0,0.0,0.625
Mark Selby,Artemijs Zizins,9,0.9037896404126933,0.702138068199835,1597,1089,11378,6618,29,16,170,88,16,9,1065,600,25,12,170,88,0.0,0.5555555555555556
Amir Sarkhosh,David Gilbert,9,0.09558176542737183,0.29733934565526854,47,20,304,150,975,574,6678,3618,8,3,162,77,5,0,677,378,0.0,0.625
Noppon Saengkham,Dean Young,9,0.8315084197134864,0.6519223788927313,483,252,3276,1657,121,46,650,276,9,4,670,355,15,8,343,148,0.0,0.8333333333333334
Jimmy Robertson,Haris Tahir,9,0.8148787714569037,0.6422170929574377,767,420,4991,2599,28,14,176,83,22,11,584,304,8,3,151,71,0.0,0.625
Manasawin Phetmalaikul,Matthew Selt,9,0.05247780616014644,0.25445338587359734,67,19,383,148,898,488,5792,3018,5,0,216,79,9,4,796,416,0.0,0.7142857142857143
Joe Perry,Kreishh Gurbaxani,9,0.8148787714569037,0.6422170929574377,1400,809,9603,5177,37,14,198,88,9,4,487,240,9,4,156,71,0.0,1.0
Tian Pengfei,Yulu Bai,9,0.8333964892426636,0.6530561132866127,578,315,3786,1989,26,8,175,64,7,2,399,195,15,6,175,64,0.0,0.8333333333333334
Jackson Page,Ashley Carty,9,0.7381925501749662,0.6022861768886306,225,116,1442,722,296,138,1725,845,12,6,526,277,8,3,340,167,0.0,0.8333333333333334
Martin O'Donnell,Bulcsú Révész,9,0.6968827791173715,0.5829754542011996,532,271,3275,1654,35,16,228,110,5,0,453,231,15,8,228,110,0.0,0.5555555555555556
Joe O'Connor,Alexander Ursenbacher,9,0.5794210585254325,0.5324543063873187,321,159,2011,1013,301,138,1826,884,17,10,620,330,33,22,391,203,0.0,0.625
Shaun Murphy,Mostafa Dorgham,9,0.9602987778868245,0.7626928317357139,1394,914,10050,5706,33,7,220,76,19,14,818,467,8,3,210,76,0.0,0.625
Stan Moody,Zhang Anda,9,0.3601113940716554,0.4421354272792655,77,34,470,231,507,265,3545,1812,14,9,395,195,23,12,782,429,0.0,0.625
Robert Milkins,Farakh Ajaib,9,0.7204972079640919,0.5938731029341427,1155,664,7993,4259,166,71,913,419,16,7,797,387,16,8,196,95,0.0,0.7142857142857143
Anthony McGill,Reanne Evans,9,0.9743482151425049,0.7866752721841397,775,461,5141,2792,224,62,1257,470,37,24,511,273,14,6,223,65,0.0,1.0
Jack Lisowski,Julien Leclercq,9,0.8198777056686509,0.645084137572727,825,503,5398,2957,87,38,494,229,8,3,793,437,13,6,363,171,0.0,0.625
David Lilley,Cao Jin,9,0.8591609654110055,0.669295402777446,278,139,1649,828,4,1,26,7,10,5,437,211,0,0,20,7,0.0,0.5555555555555556
Peifan Lei,Anthony Hamilton,9,0.7035360054960305,0.5860112044388707,141,71,862,425,1061,598,7761,4079,8,3,324,171,7,2,371,171,0.0,0.5555555555555556
Antoni Kowalski,Paul Deaville,9,0.6626145055415718,0.5677065480733601,63,34,343,174,38,18,189,90,20,11,219,114,8,3,155,76,0.0,0.8333333333333334
Pang Junxu,Ken Doherty,9,0.8488646678121341,0.6626218371700825,201,111,1313,686,1292,745,10161,5459,9,4,749,408,23,10,293,118,0.0,0.7142857142857143
Ding Junhui,Jiang Jun,9,0.853217103541739,0.665410558746814,1020,678,7848,4471,50,22,348,170,0,0,762,420,20,12,348,170,0.0,0.8333333333333334
Duane Jones,Fan Zhengyi,9,0.2655479256086079,0.3995117254730337,341,153,2029,984,207,93,1310,612,7,2,327,157,16,8,586,314,0.0,0.625
Jak Jones,Allan Taylor,9,0.7896412769224667,0.6283161882953663,426,213,2811,1361,465,214,2730,1310,24,13,768,422,23,13,382,187,0.0,1.0
Jamie Jones,Liam Pullen,9,0.7127306132952813,0.5902502519301834,689,403,4494,2409,64,29,376,175,5,0,474,223,9,4,306,141,0.0,0.625
Zhou Jinhao,Sanderson Lam,9,0.27311346845733875,0.40311562174023297,10,4,67,29,288,114,1754,770,0,0,67,29,9,4,435,205,0.0,0.8333333333333334
Liu Hongyu,Siripaporn Nuanthakhamjan,9,0.9612074891119589,0.7640475997974661,62,31,387,205,28,0,159,29,15,7,344,180,7,2,159,29,0.0,1.0
Aaron Hill,Mink Nutcharut,9,0.9361749444828573,0.7325306102876052,144,68,846,408,54,5,307,89,35,20,450,229,8,3,240,70,0.0,1.0
