,id,year,url,name,status,category,city,country
324,5414,2022,https://cuetracker.net/tournaments/czech-amateur-championship/2022/5414,2022 Czech Amateur Championship,Amateur,National Championship,Prague,Czech Republic
325,5419,2022,https://cuetracker.net/tournaments/english-amateur-tour-event-4/2022/5419,2022 English Amateur Tour - Event 4,Amateur,National Ranking,Woking,England
326,6837,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-60/2022/6837,2022 German Snooker Tour - Event 60,Amateur,Event,Magdeburg,Germany
327,6836,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-61/2022/6836,2022 German Snooker Tour - Event 61,Amateur,Event,Schwerin,Germany
328,6835,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-62/2022/6835,2022 German Snooker Tour - Event 62,Amateur,Event,Vallendar,Germany
329,5416,2022,https://cuetracker.net/tournaments/hungarian-amateur-championship/2022/5416,2022 Hungarian Amateur Championship,Amateur,National Championship,Budapest,Hungary
330,5413,2022,https://cuetracker.net/tournaments/slovak-amateur-championship/2022/5413,2022 Slovak Amateur Championship,Amateur,National Championship,Prešov,Slovakia
331,5415,2022,https://cuetracker.net/tournaments/swiss-amateur-championship/2022/5415,2022 Swiss Amateur Championship,Amateur,National Championship,Vétroz,Switzerland
332,6838,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-59/2022/6838,2022 German Snooker Tour - Event 59,Amateur,Event,Rüsselsheim,Germany
333,5316,2022,https://cuetracker.net/tournaments/scottish-open/2022/5316,2022 Scottish Open,Professional,Ranking,Edinburgh,Scotland
334,5411,2022,https://cuetracker.net/tournaments/epsb-open-series-cueball-event-2/2022/5411,2022 EPSB Open Series - Cueball - Event 2,Amateur,Event,Derby,England
335,5412,2022,https://cuetracker.net/tournaments/epsb-open-series-tradewell-event-4/2022/5412,2022 EPSB Open Series - Tradewell - Event 4,Amateur,Event,Hull,England
336,5333,2022,https://cuetracker.net/tournaments/german-grand-prix-event-2/2022/5333,2022 German Grand Prix - Event 2,Amateur,National Ranking,Hanover,Germany
337,6520,2022,https://cuetracker.net/tournaments/saarc-championship/2022/6520,2022 SAARC Championship,Amateur,Event,Dhaka,Bangladesh
338,5403,2022,https://cuetracker.net/tournaments/womens-masters/2022/5403,2022 Womens Masters,Amateur,Event,Coulsdon,England
339,5404,2022,https://cuetracker.net/tournaments/womens-masters-seniors/2022/5404,2022 Womens Masters - Seniors,Amateur,Event,Coulsdon,England
340,5405,2022,https://cuetracker.net/tournaments/womens-masters-under-21/2022/5405,2022 Womens Masters - Under-21,Amateur,Event,Coulsdon,England
341,5402,2022,https://cuetracker.net/tournaments/q-tour-event-4/2022/5402,2022 Q Tour - Event 4,Amateur,Event,Stockholm,Sweden
342,5457,2022,https://cuetracker.net/tournaments/romania-national-league-event-10/2022/5457,2022 Romania - National League - Event 10,Amateur,National Ranking,Bucharest,Romania
343,5397,2022,https://cuetracker.net/tournaments/epsb-open-series-stratford-event-2/2022/5397,2022 EPSB Open Series - Stratford - Event 2,Amateur,Event,Stratford-upon-Avon,England
344,6839,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-57/2022/6839,2022 German Snooker Tour - Event 57,Amateur,Event,Berlin,Germany
345,5396,2022,https://cuetracker.net/tournaments/seniors-tour-event-4/2022/5396,2022 Seniors Tour - Event 4,Amateur,Event,Tamworth,England
346,5395,2022,https://cuetracker.net/tournaments/epsb-open-series-breakers-event-2/2022/5395,2022 EPSB Open Series - Breakers - Event 2,Amateur,Event,Leicester,England
347,6841,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-55/2022/6841,2022 German Snooker Tour - Event 55,Amateur,Event,Berlin,Germany
348,6840,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-56/2022/6840,2022 German Snooker Tour - Event 56,Amateur,Event,Berlin,Germany
349,5394,2022,https://cuetracker.net/tournaments/seniors-tour-event-3/2022/5394,2022 Seniors Tour - Event 3,Amateur,Event,Tamworth,England
350,5352,2022,https://cuetracker.net/tournaments/german-amateur-championship/2022/5352,2022 German Amateur Championship,Amateur,National Championship,Bad Wildungen,Germany
351,5353,2022,https://cuetracker.net/tournaments/new-zealand-amateur-championship/2022/5353,2022 New Zealand Amateur Championship,Amateur,National Championship,Gore,New Zealand
352,5380,2022,https://cuetracker.net/tournaments/epsb-open-series-landywood-event-2/2022/5380,2022 EPSB Open Series - Landywood - Event 2,Amateur,Event,Walsall,England
353,5377,2022,https://cuetracker.net/tournaments/english-amateur-tour-event-3/2022/5377,2022 English Amateur Tour - Event 3,Amateur,National Ranking,Preston,England
354,5351,2022,https://cuetracker.net/tournaments/german-masters-championship/2022/5351,2022 German Masters Championship,Amateur,National Championship,Bad Wildungen,Germany
355,6842,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-54/2022/6842,2022 German Snooker Tour - Event 54,Amateur,Event,Essen,Germany
356,5357,2022,https://cuetracker.net/tournaments/uk-championship/2022/5357,2022 UK Championship,Professional,Ranking,York,England
357,5350,2022,https://cuetracker.net/tournaments/german-womens-championship/2022/5350,2022 German Womens Championship,Amateur,National Championship,Bad Wildungen,Germany
358,5389,2022,https://cuetracker.net/tournaments/romania-national-league-event-9/2022/5389,2022 Romania - National League - Event 9,Amateur,National Ranking,Bucharest,Romania
359,5373,2022,https://cuetracker.net/tournaments/world-amateur-championship-masters/2022/5373,2022 World Amateur Championship - Masters,Amateur,World Event,Antalya,Turkey
360,5372,2022,https://cuetracker.net/tournaments/world-amateur-championship-women/2022/5372,2022 World Amateur Championship - Women,Amateur,World Event,Antalya,Turkey
361,5348,2022,https://cuetracker.net/tournaments/german-under-21-championship/2022/5348,2022 German Under-21 Championship,Amateur,National Championship,Bad Wildungen,Germany
362,5376,2022,https://cuetracker.net/tournaments/epsb-open-series-tradewell-event-3/2022/5376,2022 EPSB Open Series - Tradewell - Event 3,Amateur,Event,Hull,England
363,5347,2022,https://cuetracker.net/tournaments/german-under-18-championship/2022/5347,2022 German Under-18 Championship,Amateur,National Championship,Bad Wildungen,Germany
364,5375,2022,https://cuetracker.net/tournaments/epsb-open-series-elite-event-2/2022/5375,2022 EPSB Open Series - Elite - Event 2,Amateur,Event,Preston,England
365,6846,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-50/2022/6846,2022 German Snooker Tour - Event 50,Amateur,Event,Rüsselsheim,Germany
366,6845,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-51/2022/6845,2022 German Snooker Tour - Event 51,Amateur,Event,Rüsselsheim,Germany
367,6844,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-52/2022/6844,2022 German Snooker Tour - Event 52,Amateur,Event,Magdeburg,Germany
368,6843,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-53/2022/6843,2022 German Snooker Tour - Event 53,Amateur,Event,Vallendar,Germany
369,5346,2022,https://cuetracker.net/tournaments/german-under-15-championship/2022/5346,2022 German Under-15 Championship,Amateur,National Championship,Bad Wildungen,Germany
370,5371,2022,https://cuetracker.net/tournaments/world-amateur-championship-men/2022/5371,2022 World Amateur Championship - Men,Amateur,World Event,Antalya,Turkey
371,6847,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-49/2022/6847,2022 German Snooker Tour - Event 49,Amateur,Event,Rüsselsheim,Germany
372,5344,2022,https://cuetracker.net/tournaments/champion-of-champions/2022/5344,2022 Champion of Champions,Professional,Invitational,Bolton,England
373,5354,2022,https://cuetracker.net/tournaments/epsb-open-series-breakers-event-1/2022/5354,2022 EPSB Open Series - Breakers - Event 1,Amateur,Event,Leicester,England
374,5355,2022,https://cuetracker.net/tournaments/epsb-open-series-london-event-1/2022/5355,2022 EPSB Open Series - London - Event 1,Amateur,Event,London,England
375,5356,2022,https://cuetracker.net/tournaments/world-seniors-super-seniors-event-1/2022/5356,2022 World Seniors Super Seniors - Event 1,Amateur,Event,Reading,England
376,6850,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-46/2022/6850,2022 German Snooker Tour - Event 46,Amateur,Event,Berlin,Germany
377,6849,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-47/2022/6849,2022 German Snooker Tour - Event 47,Amateur,Event,Berlin,Germany
378,6848,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-48/2022/6848,2022 German Snooker Tour - Event 48,Amateur,Event,Rüsselsheim,Germany
379,5142,2022,https://cuetracker.net/tournaments/turkish-amateur-championship/2022/5142,2022 Turkish Amateur Championship,Amateur,National Championship,Istanbul,Turkey
380,5581,2022,https://cuetracker.net/tournaments/wels-open/2022/5581,2022 Wels Open,Amateur,Event,Wels,Austria
381,5345,2022,https://cuetracker.net/tournaments/world-seniors-championship-qualifier-1/2022/5345,2022 World Seniors Championship - Qualifier 1,Pro-am,World Event,Reading,England
382,5331,2022,https://cuetracker.net/tournaments/pan-american-championship/2022/5331,2022 Pan American Championship,Amateur,Continental Event,Toronto,Canada
383,6851,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-45/2022/6851,2022 German Snooker Tour - Event 45,Amateur,Event,Berlin,Germany
384,5328,2022,https://cuetracker.net/tournaments/english-amateur-tour-event-2/2022/5328,2022 English Amateur Tour - Event 2,Amateur,National Ranking,Leicester,England
385,5319,2022,https://cuetracker.net/tournaments/german-grand-prix-masters-event-1/2022/5319,2022 German Grand Prix - Masters - Event 1,Amateur,National Ranking,Rüsselsheim,Germany
386,5332,2022,https://cuetracker.net/tournaments/pan-american-championship-masters/2022/5332,2022 Pan American Championship - Masters,Amateur,Continental Event,Toronto,Canada
387,5325,2022,https://cuetracker.net/tournaments/scottish-womens-open/2022/5325,2022 Scottish Womens Open,Amateur,Event,Glasgow,Scotland
388,5326,2022,https://cuetracker.net/tournaments/scottish-womens-open-senior/2022/5326,2022 Scottish Womens Open - Senior,Amateur,Event,Glasgow,Scotland
389,5327,2022,https://cuetracker.net/tournaments/scottish-womens-open-under-21/2022/5327,2022 Scottish Womens Open - Under-21,Amateur,Event,Glasgow,Scotland
390,5330,2022,https://cuetracker.net/tournaments/ukrainian-amateur-championship/2022/5330,2022 Ukrainian Amateur Championship,Amateur,National Championship,Kiev,Ukraine
391,5341,2022,https://cuetracker.net/tournaments/romania-national-league-event-8/2022/5341,2022 Romania - National League - Event 8,Amateur,National Ranking,Bucharest,Romania
392,5340,2022,https://cuetracker.net/tournaments/moldova-amateur-championship/2022/5340,2022 Moldova Amateur Championship,Amateur,National Championship,Chisinau,Moldova
393,5320,2022,https://cuetracker.net/tournaments/epsb-open-series-landywood-event-1/2022/5320,2022 EPSB Open Series - Landywood - Event 1,Amateur,Event,Walsall,England
394,5321,2022,https://cuetracker.net/tournaments/epsb-open-series-tradewell-event-2/2022/5321,2022 EPSB Open Series - Tradewell - Event 2,Amateur,Event,Hull,England
395,5270,2022,https://cuetracker.net/tournaments/northern-ireland-open/2022/5270,2022 Northern Ireland Open,Professional,Ranking,Belfast,Northern Ireland
396,6855,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-40/2022/6855,2022 German Snooker Tour - Event 40,Amateur,Event,Selb,Germany
397,6854,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-41/2022/6854,2022 German Snooker Tour - Event 41,Amateur,Event,Essen,Germany
398,6853,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-42/2022/6853,2022 German Snooker Tour - Event 42,Amateur,Event,Vallendar,Germany
399,6852,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-43/2022/6852,2022 German Snooker Tour - Event 43,Amateur,Event,Vallendar,Germany
400,5342,2022,https://cuetracker.net/tournaments/irish-amateur-tour-event-2/2022/5342,2022 Irish Amateur Tour - Event 2,Amateur,National Ranking,Carlow,Ireland
401,5324,2022,https://cuetracker.net/tournaments/new-zealand-masters-championship/2022/5324,2022 New Zealand Masters Championship,Amateur,National Championship,Christchurch,New Zealand
402,5322,2022,https://cuetracker.net/tournaments/new-zealand-under-21-championship/2022/5322,2022 New Zealand Under-21 Championship,Amateur,National Championship,Christchurch,New Zealand
403,5323,2022,https://cuetracker.net/tournaments/new-zealand-womens-championship/2022/5323,2022 New Zealand Womens Championship,Amateur,National Championship,Christchurch,New Zealand
404,5318,2022,https://cuetracker.net/tournaments/q-tour-event-3/2022/5318,2022 Q Tour - Event 3,Amateur,Event,Mons,Belgium
405,5329,2022,https://cuetracker.net/tournaments/russian-amateur-championship/2022/5329,2022 Russian Amateur Championship,Amateur,National Championship,Tyumen,Russia
406,5315,2022,https://cuetracker.net/tournaments/epsb-open-series-cueball-event-1/2022/5315,2022 EPSB Open Series - Cueball - Event 1,Amateur,Event,Derby,England
407,5314,2022,https://cuetracker.net/tournaments/epsb-open-series-crucible-event-1/2022/5314,2022 EPSB Open Series - Crucible - Event 1,Amateur,Event,Newbury,England
408,6857,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-38/2022/6857,2022 German Snooker Tour - Event 38,Amateur,Event,Berlin,Germany
409,6856,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-39/2022/6856,2022 German Snooker Tour - Event 39,Amateur,Event,Vallendar,Germany
410,6859,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-36/2022/6859,2022 German Snooker Tour - Event 36,Amateur,Event,Heilbronn,Germany
411,6858,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-37/2022/6858,2022 German Snooker Tour - Event 37,Amateur,Event,Rüsselsheim,Germany
412,6540,2022,https://cuetracker.net/tournaments/australian-open-championship/2022/6540,2022 Australian Open Championship,Pro-am,Continental Event,Mt Prichard,Australia
413,5312,2022,https://cuetracker.net/tournaments/hong-kong-masters/2022/5312,2022 Hong Kong Masters,Professional,Invitational,Hong Kong,Hong Kong
414,6860,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-35/2022/6860,2022 German Snooker Tour - Event 35,Amateur,Event,Heilbronn,Germany
415,5302,2022,https://cuetracker.net/tournaments/ibsf-6-reds-world-championship-women/2022/5302,2022 IBSF 6-Reds World Championship - Women,Amateur,World Event,Kuala Lumpur,Malaysia
416,5310,2022,https://cuetracker.net/tournaments/epsb-open-series-stratford-event-1/2022/5310,2022 EPSB Open Series - Stratford - Event 1,Amateur,Event,Stratford-upon-Avon,England
417,5311,2022,https://cuetracker.net/tournaments/epsb-open-series-tradewell-event-1/2022/5311,2022 EPSB Open Series - Tradewell - Event 1,Amateur,Event,Hull,England
418,6862,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-33/2022/6862,2022 German Snooker Tour - Event 33,Amateur,Event,Heilbronn,Germany
419,6861,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-34/2022/6861,2022 German Snooker Tour - Event 34,Amateur,Event,Heilbronn,Germany
420,5305,2022,https://cuetracker.net/tournaments/australian-womens-open/2022/5305,2022 Australian Womens Open,Amateur,Event,Sydney,Australia
421,5307,2022,https://cuetracker.net/tournaments/dutch-amateur-championship/2022/5307,2022 Dutch Amateur Championship,Amateur,National Championship,Zaandam,Netherlands
422,5309,2022,https://cuetracker.net/tournaments/epsb-open-series-woking-event-1/2022/5309,2022 EPSB Open Series - Woking - Event 1,Amateur,Event,Woking,England
423,5308,2022,https://cuetracker.net/tournaments/estonian-amateur-championship/2022/5308,2022 Estonian Amateur Championship,Amateur,National Championship,Tallinn,Estonia
424,6863,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-31/2022/6863,2022 German Snooker Tour - Event 31,Amateur,Event,Heilbronn,Germany
425,6864,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-32/2022/6864,2022 German Snooker Tour - Event 32,Amateur,Event,Heilbronn,Germany
426,6865,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-30/2022/6865,2022 German Snooker Tour - Event 30,Amateur,Event,Heilbronn,Germany
427,5301,2022,https://cuetracker.net/tournaments/ibsf-6-reds-world-championship-men/2022/5301,2022 IBSF 6-Reds World Championship - Men,Amateur,World Event,Kuala Lumpur,Malaysia
428,5163,2022,https://cuetracker.net/tournaments/british-open/2022/5163,2022 British Open,Professional,Ranking,Milton Keynes,England
429,5300,2022,https://cuetracker.net/tournaments/asian-6-reds-championship/2022/5300,2022 Asian 6-reds Championship,Amateur,Continental Event,Kuala Lumpur,Malaysia
430,5303,2022,https://cuetracker.net/tournaments/belgium-ranking-event-1/2022/5303,2022 Belgium Ranking - Event 1,Amateur,National Ranking,Lochristi,Belgium
431,5297,2022,https://cuetracker.net/tournaments/english-amateur-tour-event-1/2022/5297,2022 English Amateur Tour - Event 1,Amateur,National Ranking,Hull,England
432,5304,2022,https://cuetracker.net/tournaments/romania-national-league-event-7/2022/5304,2022 Romania - National League - Event 7,Amateur,National Ranking,Bucharest,Romania
433,6866,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-29/2022/6866,2022 German Snooker Tour - Event 29,Amateur,Event,Berlin,Germany
434,5287,2022,https://cuetracker.net/tournaments/english-womens-open/2022/5287,2022 English Womens Open,Amateur,Event,Leicester,England
435,5286,2022,https://cuetracker.net/tournaments/german-grand-prix-event-1/2022/5286,2022 German Grand Prix - Event 1,Amateur,National Ranking,Bielefeld,Germany
436,5299,2022,https://cuetracker.net/tournaments/irish-amateur-tour-event-1/2022/5299,2022 Irish Amateur Tour - Event 1,Amateur,National Ranking,Carlow,Ireland
437,5284,2022,https://cuetracker.net/tournaments/q-tour-event-2/2022/5284,2022 Q Tour - Event 2,Amateur,Event,Brighton,England
438,5317,2022,https://cuetracker.net/tournaments/albanian-amateur-championship/2022/5317,2022 Albanian Amateur Championship,Amateur,National Championship,Tirana,Albania
439,5306,2022,https://cuetracker.net/tournaments/malta-ranking-event-1/2022/5306,2022 Malta Ranking - Event 1,Amateur,National Ranking,Hamrun,Malta
440,6867,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-27/2022/6867,2022 German Snooker Tour - Event 27,Amateur,Event,Wettstetten,Germany
441,5283,2022,https://cuetracker.net/tournaments/seniors-tour-event-2/2022/5283,2022 Seniors Tour - Event 2,Amateur,Event,Lowestoft,England
442,6871,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-23/2022/6871,2022 German Snooker Tour - Event 23,Amateur,Event,Berlin,Germany
443,6870,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-24/2022/6870,2022 German Snooker Tour - Event 24,Amateur,Event,Hanover,Germany
444,6869,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-25/2022/6869,2022 German Snooker Tour - Event 25,Amateur,Event,Vallendar,Germany
445,6868,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-26/2022/6868,2022 German Snooker Tour - Event 26,Amateur,Event,Vallendar,Germany
446,5282,2022,https://cuetracker.net/tournaments/seniors-tour-event-1/2022/5282,2022 Seniors Tour - Event 1,Amateur,Event,Lowestoft,England
447,5280,2022,https://cuetracker.net/tournaments/kazakh-amateur-championship/2022/5280,2022 Kazakh Amateur Championship,Amateur,National Championship,Almaty,Kazakhstan
448,6874,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-20/2022/6874,2022 German Snooker Tour - Event 20,Amateur,Event,Essen,Germany
449,6873,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-21/2022/6873,2022 German Snooker Tour - Event 21,Amateur,Event,Karlsruhe,Germany
450,6872,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-22/2022/6872,2022 German Snooker Tour - Event 22,Amateur,Event,Magdeburg,Germany
451,6875,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-19/2022/6875,2022 German Snooker Tour - Event 19,Amateur,Event,Rüsselsheim,Germany
452,5281,2022,https://cuetracker.net/tournaments/q-tour-event-1/2022/5281,2022 Q Tour - Event 1,Amateur,Event,North Shields,England
453,5276,2022,https://cuetracker.net/tournaments/united-states-amateur-championship/2022/5276,2022 United States Amateur Championship,Amateur,National Championship,Seattle,United States
454,5277,2022,https://cuetracker.net/tournaments/australian-amateur-championship/2022/5277,2022 Australian Amateur Championship,Amateur,National Championship,Melbourne,Australia
455,6876,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-18/2022/6876,2022 German Snooker Tour - Event 18,Amateur,Event,Heilbronn,Germany
456,6877,2022,https://cuetracker.net/tournaments/german-snooker-tour-final/2022/6877,2022 German Snooker Tour - Final,Amateur,Event,Heilbronn,Germany
457,5279,2022,https://cuetracker.net/tournaments/us-womens-open/2022/5279,2022 US Womens Open,Amateur,Event,Seattle,United States
458,5388,2022,https://cuetracker.net/tournaments/african-championship-men/2022/5388,2022 African Championship - Men,Amateur,Continental Event,Casablanca,Morocco
459,5275,2022,https://cuetracker.net/tournaments/nordic-snooker-championship/2022/5275,2022 Nordic Snooker Championship,Amateur,Continental Event,Reykjavik,Iceland
460,5186,2022,https://cuetracker.net/tournaments/world-under-21-championship-men/2022/5186,2022 World Under-21 Championship - Men,Amateur,World Event,Bucharest,Romania
461,6878,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-16/2022/6878,2022 German Snooker Tour - Event 16,Amateur,Event,Berlin,Germany
462,5187,2022,https://cuetracker.net/tournaments/world-under-21-championship-women/2022/5187,2022 World Under-21 Championship - Women,Amateur,World Event,Bucharest,Romania
463,6881,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-13/2022/6881,2022 German Snooker Tour - Event 13,Amateur,Event,Fürth,Germany
464,6880,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-14/2022/6880,2022 German Snooker Tour - Event 14,Amateur,Event,Vallendar,Germany
465,6879,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-15/2022/6879,2022 German Snooker Tour - Event 15,Amateur,Event,Schwerin,Germany
466,5185,2022,https://cuetracker.net/tournaments/world-under-18-championship-men/2022/5185,2022 World Under-18 Championship - Men,Amateur,World Event,Bucharest,Romania
467,5144,2022,https://cuetracker.net/tournaments/european-masters/2022/5144,2022 European Masters,Professional,Ranking,Fürth,Germany
468,5184,2022,https://cuetracker.net/tournaments/world-under-16-championship-men/2022/5184,2022 World Under-16 Championship - Men,Amateur,World Event,Bucharest,Romania
469,6882,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-12/2022/6882,2022 German Snooker Tour - Event 12,Amateur,Event,Erfurt,Germany
470,6883,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-11/2022/6883,2022 German Snooker Tour - Event 11,Amateur,Event,Magdeburg,Germany
471,6884,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-10/2022/6884,2022 German Snooker Tour - Event 10,Amateur,Event,Rüsselsheim,Germany
472,6886,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-8/2022/6886,2022 German Snooker Tour - Event 8,Amateur,Event,Dortmund,Germany
473,6885,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-9/2022/6885,2022 German Snooker Tour - Event 9,Amateur,Event,Dortmund,Germany
474,5160,2022,https://cuetracker.net/tournaments/uk-womens-championship/2022/5160,2022 UK Womens Championship,Amateur,Event,Leeds,England
475,5161,2022,https://cuetracker.net/tournaments/uk-womens-championship-seniors/2022/5161,2022 UK Womens Championship - Seniors,Amateur,Event,Leeds,England
476,5162,2022,https://cuetracker.net/tournaments/uk-womens-championship-under-21/2022/5162,2022 UK Womens Championship - Under-21,Amateur,Event,Leeds,England
477,5272,2022,https://cuetracker.net/tournaments/malta-under-18-championship/2022/5272,2022 Malta Under-18 Championship,Amateur,National Championship,Hamrun,Malta
478,5271,2022,https://cuetracker.net/tournaments/malta-under-21-championship/2022/5271,2022 Malta Under-21 Championship,Amateur,National Championship,Hamrun,Malta
479,5273,2022,https://cuetracker.net/tournaments/malta-under-16-championship/2022/5273,2022 Malta Under-16 Championship,Amateur,National Championship,Hamrun,Malta
480,5274,2022,https://cuetracker.net/tournaments/malta-under-12-championship/2022/5274,2022 Malta Under-12 Championship,Amateur,National Championship,Hamrun,Malta
481,6887,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-7/2022/6887,2022 German Snooker Tour - Event 7,Amateur,Event,Berlin,Germany
482,6888,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-6/2022/6888,2022 German Snooker Tour - Event 6,Amateur,Event,Vallendar,Germany
483,5167,2022,https://cuetracker.net/tournaments/australian-womens-championship/2022/5167,2022 Australian Womens Championship,Amateur,National Championship,Adelaide,Australia
484,5148,2022,https://cuetracker.net/tournaments/world-games/2022/5148,2022 World Games,Pro-am,World Event,Birmingham (AL),United States
485,5145,2022,https://cuetracker.net/tournaments/german-6-red-championship/2022/5145,2022 German 6-red Championship,Amateur,6-reds,Heilbronn,Germany
486,5166,2022,https://cuetracker.net/tournaments/australian-under-12-championship/2022/5166,2022 Australian Under-12 Championship,Amateur,National Championship,Albury,Australia
487,5164,2022,https://cuetracker.net/tournaments/australian-under-16-championship/2022/5164,2022 Australian Under-16 Championship,Amateur,National Championship,Albury,Australia
488,5165,2022,https://cuetracker.net/tournaments/australian-under-18-championship/2022/5165,2022 Australian Under-18 Championship,Amateur,National Championship,Albury,Australia
489,5278,2022,https://cuetracker.net/tournaments/australian-womens-under-18-championship/2022/5278,2022 Australian Womens Under-18 Championship,Amateur,National Championship,Albury,Australia
490,6889,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-5/2022/6889,2022 German Snooker Tour - Event 5,Amateur,Event,Wettstetten,Germany
491,5149,2022,https://cuetracker.net/tournaments/french-amateur-championship/2022/5149,2022 French Amateur Championship,Amateur,National Championship,Dunkirk,France
492,6891,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-3/2022/6891,2022 German Snooker Tour - Event 3,Amateur,Event,Magdeburg,Germany
493,6890,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-4/2022/6890,2022 German Snooker Tour - Event 4,Amateur,Event,Rüsselsheim,Germany
494,6892,2022,https://cuetracker.net/tournaments/german-snooker-tour-event-2/2022/6892,2022 German Snooker Tour - Event 2,Amateur,Event,Rüsselsheim,Germany
495,5136,2022,https://cuetracker.net/tournaments/championship-league/2022/5136,2022 Championship League,Professional,Ranking,Leicester,England
496,5140,2022,https://cuetracker.net/tournaments/german-grand-prix-event-5/2022/5140,2022 German Grand Prix - Event 5,Amateur,National Ranking,Hanover,Germany
497,5139,2022,https://cuetracker.net/tournaments/italian-amateur-championship/2022/5139,2022 Italian Amateur Championship,Amateur,National Championship,Trezzano sul Naviglio,Italy
498,5409,2022,https://cuetracker.net/tournaments/african-6-red-championship/2022/5409,2022 African 6-red Championship,Amateur,Continental Event,Casablanca,Morocco
499,5408,2022,https://cuetracker.net/tournaments/african-championship-masters/2022/5408,2022 African Championship - Masters,Amateur,Continental Event,Casablanca,Morocco
500,5407,2022,https://cuetracker.net/tournaments/african-championship-women/2022/5407,2022 African Championship - Women,Amateur,Continental Event,Casablanca,Morocco
501,5007,2022,https://cuetracker.net/tournaments/european-championships-men/2022/5007,2022 European Championships - Men,Amateur,Continental Event,Shengjin,Albania
502,5009,2022,https://cuetracker.net/tournaments/european-championships-masters/2022/5009,2022 European Championships - Masters,Amateur,Continental Event,Shengjin,Albania
503,5008,2022,https://cuetracker.net/tournaments/european-championships-women/2022/5008,2022 European Championships - Women,Amateur,Continental Event,Shengjin,Albania
504,5010,2022,https://cuetracker.net/tournaments/european-championships-under-16/2022/5010,2022 European Championships - Under-16,Amateur,Continental Event,Shengjin,Albania
505,5111,2022,https://cuetracker.net/tournaments/canadian-championship/2022/5111,2022 Canadian Championship,Amateur,National Championship,Toronto,Canada
506,5006,2022,https://cuetracker.net/tournaments/european-championships-under-21/2022/5006,2022 European Championships - Under-21,Amateur,Continental Event,Shengjin,Albania
507,5005,2022,https://cuetracker.net/tournaments/european-championships-under-18/2022/5005,2022 European Championships - Under-18,Amateur,Continental Event,Shengjin,Albania
508,4960,2022,https://cuetracker.net/tournaments/q-school-asia-oceania-event-2/2022/4960,2022 Q School Asia-Oceania - Event 2,Professional,Tour Qualifier,Bangkok,Thailand
