,tournament_id,match_id,date,stage,best_of,player1_name,player1_url,player2_name,player2_url,score1,score2,frames_scores,is_walkover,status,total,year
0,753,82766,,Round 1,17,Colin Roscoe,https://cuetracker.net/players/colin-roscoe,Jackie Rea,https://cuetracker.net/players/jackie-rea,9,6,34-63; 40-56; 33-68; 70(58)-47; 64-23; 94(62)-9; 50-40; 62-37; 77-19; 31-69; 41-66; 68-75; 89(63)-8; 88(56)-4; 83-26,False,Professional,15,1982
1,753,82770,,Round 1,17,Tommy Murphy,https://cuetracker.net/players/tommy-murphy,Clive Everton,https://cuetracker.net/players/clive-everton,9,4,69(59)-24; 77-34; 77-64; 58-52; 11-68; 37-62; 94(93)-14; 46-68; 44-64; 53-33; 70-61(61); 110(72)-8; 65-43,False,Professional,13,1982
2,753,82771,,Round 1,17,Vic Harris,https://cuetracker.net/players/vic-harris,Marcus Owen,https://cuetracker.net/players/marcus-owen,9,4,36-40; 71(69)-43; 63-18; 14-87; 65-37; 35-92; 59-16; 67(54)-78; 112(70)-7; 74-25; 71-2; 57-25; 93-43,False,Professional,13,1982
3,753,82765,,Round 1,17,Bob Harris,https://cuetracker.net/players/bob-harris,Graham Cripsey,https://cuetracker.net/players/graham-cripsey,9,6,78-61; 76-44; 65(59)-72; 29-90; 66-57; 88(65)-15; 41-70; 61-26; 80-36; 0-122(107); 27-58; 44-57; 65-10; 68(58)-1; 67-27,False,Professional,15,1982
4,753,82767,,Round 1,17,Geoff Foulds,https://cuetracker.net/players/geoff-foulds,Matt Gibson,https://cuetracker.net/players/matt-gibson,9,3,30-77; 58-11; 50-76; 58-14; 42-72; 59-36; 53-10; 63-54; 60-47; 61-53; 60-36; 56-19,False,Professional,12,1982
5,753,82769,,Round 1,17,Mick Fisher,https://cuetracker.net/players/mick-fisher,Ian Black,https://cuetracker.net/players/ian-black,9,3,60-48; 84(78)-0; 42-68; 62-52; 65-43; 59-50; 57-32; 82-36; 65(52)-11; 39-56; 8-75(75); 81(59)-8,False,Professional,12,1982
6,753,82768,,Round 1,17,Les Dodd,https://cuetracker.net/players/les-dodd,Ian Williamson,https://cuetracker.net/players/ian-williamson,9,1,61-53; 70-58(50); 74-30; 71(62)-28; 71-48; 12-76; 74(68)-42; 87(66)-34; 64-46; 62-40,False,Professional,10,1982
7,753,82749,,Last 48,17,Cliff Wilson,https://cuetracker.net/players/cliff-wilson,Eddie McLaughlin,https://cuetracker.net/players/eddie-mclaughlin,9,6,78-31; 80(80)-0; 77-46; 54-33; 5-91; 50-74; 45-64; 54-34; 63-32; 13-74; 50-61; 82-32; 42-74(51); 69-54; 74-6,False,Professional,15,1982
8,753,82761,,Last 48,17,Rex Williams,https://cuetracker.net/players/rex-williams,Geoff Foulds,https://cuetracker.net/players/geoff-foulds,9,7,49-46; 30-69; 121(102)-21; 59(58)-62; 69(64)-37; 61(60)-69; 60(54)-20; 47-77; 58-75; 93(89)-6; 63-21; 67-29; 23-76; 45-68; 85-34; 69-40,False,Professional,16,1982
9,753,82756,,Last 48,17,Mark Wildman,https://cuetracker.net/players/mark-wildman,Colin Roscoe,https://cuetracker.net/players/colin-roscoe,9,4,7-62; 29-72; 65-30; 68-41; 2-72; 131(115)-0; 81-36; 85(69)-43; 87-40; 34-100; 71-41; 71-44; 66-60,False,Professional,13,1982
10,753,82751,,Last 48,17,Eddie Sinclair,https://cuetracker.net/players/eddie-sinclair,Tommy Murphy,https://cuetracker.net/players/tommy-murphy,9,5,57-47; 68-44; 18-80(68); 47-58; 83-20; 54-72; 66-56; 84-24; 81-12; 31-70; 62-51; 90(52)-6; 0-77(68); 64-29,False,Professional,14,1982
11,753,82762,,Last 48,17,Tony Meo,https://cuetracker.net/players/tony-meo,George Scott,https://cuetracker.net/players/george-scott,9,5,71-47; 88-35; 72-51; 59-77; 72-65; 97-16; 0-95(53); 25-74; 66-43; 42-77; 46-35; 24-71; 84-15; 65-51,False,Professional,14,1982
12,753,82760,,Last 48,17,Paul Medati,https://cuetracker.net/players/paul-medati,Bernard Bennett,https://cuetracker.net/players/bernard-bennett,9,1,46-61; 79-34; 59-18; 86(86)-12; 86-21; 62-42; 81-1; 74-28; 70(57)-44; 68-42,False,Professional,10,1982
13,753,82753,,Last 48,17,Jim Meadowcroft,https://cuetracker.net/players/jim-meadowcroft,Dennis Hughes,https://cuetracker.net/players/dennis-hughes,9,8,Meadowcroft docked 3 frames; 67(59)-36; 62-31; 66-45; 20-68; 38-68; 68-35; 59-10; 68-40; 30-75; 69-11; 76-83; 38-59; 77(54)-36; 61-41,False,Professional,17,1982
14,753,82750,,Last 48,17,Dave Martin,https://cuetracker.net/players/dave-martin,Murdo Macleod,https://cuetracker.net/players/murdo-macleod,9,6,80-26; 60-56; 93(55)-4; 74-21; 61-60; 36-68; 74(52)-7; 90(65)-14; 51-60; 40-65; 76(56)-40; 8-86(62); 9-60; 5-92; 70-44,False,Professional,15,1982
15,753,82763,,Last 48,17,Billy Kelly,https://cuetracker.net/players/billy-kelly,Jack Fitzmaurice,https://cuetracker.net/players/jack-fitzmaurice,9,0,78-17; 63-51; 67-33; 68-37; 64-16; 83-31; 75-40; 78-22; Fitzmaurice conceded ill,False,Professional,9,1982
16,753,82754,,Last 48,17,Joe Johnson,https://cuetracker.net/players/joe-johnson,Vic Harris,https://cuetracker.net/players/vic-harris,9,8,107-22; 39-60; 77-5; 18-66; 26-62; 94(68)-10; 30-79; 25-74; 51-60; 71-17; 68-63; 67-48; 58-47; 2-104; 50-78; 109(66)-8; 77-0,False,Professional,17,1982
17,753,82748,,Last 48,17,Bob Harris,https://cuetracker.net/players/bob-harris,Mike Watterson,https://cuetracker.net/players/mike-watterson,9,3,"Harris docked 1 frame, 59-8; 67-58; 21-73(52); 56-48; 59(54)-36; 47-44; 60-73; 75-49; 65(50)-56; 52-52; 50-16",False,Professional,12,1982
18,753,82758,,Last 48,17,Mike Hallett,https://cuetracker.net/players/mike-hallett,Bert Demarco,https://cuetracker.net/players/bert-demarco,9,1,59-34; 46-75; 115(65)-0; 81-11; 81-9; 83(60)-31; 103(92)-0; 69-23; 89-33; 80-33,False,Professional,10,1982
19,753,82757,,Last 48,17,Mick Fisher,https://cuetracker.net/players/mick-fisher,Ray Edmonds,https://cuetracker.net/players/ray-edmonds,9,8,49-32; 69-35; 74-50; 37-68; 54-53; 34-83; 43-55; 46-60; 65-35; 45-18; 16-62; 26-73; 92(63)-1; 49-50; 41-77; 74(55)-14; 65-32,False,Professional,17,1982
20,753,82752,,Last 48,17,Jim Donnelly,https://cuetracker.net/players/jim-donnelly,Chris Ross,https://cuetracker.net/players/chris-ross,9,5,45-71; 79-18; 62-63; 42-49; 75-44; 70-17; 53-76(54); 79-42; 68-40; 74-8; 58-66; 58-22; 67-32; 63-39,False,Professional,14,1982
21,753,82755,,Last 48,17,Les Dodd,https://cuetracker.net/players/les-dodd,Doug French,https://cuetracker.net/players/doug-french,9,7,43-65; 50-56; 22-65; 92-16; 63-15; 82-9; 24-68; 64-48; 65-12; 57-24; 53-51; 18-67; 57-64; 7-81; 45-33; 84-31,False,Professional,16,1982
22,753,82732,,Last 32,17,Cliff Wilson,https://cuetracker.net/players/cliff-wilson,Willie Thorne,https://cuetracker.net/players/willie-thorne,9,7,56-29; 47-84; 1-113(93); 104(83)-0; 13-69(67); 83(61)-18; 63-52; 86(54)-25; 1-86(86); 89(89)-41; 28-97(66); 44-68; 76-34; 62-67(60); 73-18; 68-7,False,Professional,16,1982
23,753,82737,,Last 32,17,Jimmy White,https://cuetracker.net/players/jimmy-white,Paul Medati,https://cuetracker.net/players/paul-medati,9,7,16-60; 54-50; 65-22; 49-28; 13-78; 8-92(81); 100(52)-2; 81(66)-23; 45-64(52); 21-90; 72-38; 73-30; 15-65; 16-69(62); 66-19; 73-27,False,Professional,16,1982
24,753,82739,,Last 32,17,John Virgo,https://cuetracker.net/players/john-virgo,Billy Kelly,https://cuetracker.net/players/billy-kelly,9,2,74-31; 69-43; 90-17; 62-34; 54-57; 77-37; 94(72)-12; 90(90)-19; 59-67; 123(65)-5; 64-54,False,Professional,11,1982
25,753,82735,,Last 32,17,Dennis Taylor,https://cuetracker.net/players/dennis-taylor,Jim Meadowcroft,https://cuetracker.net/players/jim-meadowcroft,9,7,104(52)-10; 77-46; 53-69; 77-29; 66-26; 67-25; 33-100; 39-83; 14-90; 38-83; 135(135)-0; 66-13; 81-38; 12-78(52); 55-65; 71-36,False,Professional,16,1982
26,753,82733,,Last 32,17,David Taylor,https://cuetracker.net/players/david-taylor,Les Dodd,https://cuetracker.net/players/les-dodd,9,7,45-80; 87(65)-22; 95(63)-5; 74-46; 69-55; 9-60; 120(52)-1; 34-74; 27-77; 69-37; 23-79; 87-10; 85(55)-54; 27-91(67); 37-69; 67-16,False,Professional,16,1982
27,753,82738,,Last 32,17,John Spencer,https://cuetracker.net/players/john-spencer,Eddie Sinclair,https://cuetracker.net/players/eddie-sinclair,9,8,89(56)-9; 60-52; 21-81; 64-54; 94-8; 60-51; 78(73)-30; 35-70; 33-53; 13-89(89); 40-62; 78-53; 57-45; 60-62; 32-72; 25-72(65); 75(50)-54(54),False,Professional,17,1982
28,753,82734,,Last 32,17,Dean Reynolds,https://cuetracker.net/players/dean-reynolds,Mick Fisher,https://cuetracker.net/players/mick-fisher,9,6,59-37; 115(87)-17; 35-97; 41-81; 72-38; 59-19; 24-90; 68-62; 53-67; 59-51; 62-49; 88(56)-21; 31-66; 12-88; 67-54,False,Professional,15,1982
29,753,82742,,Last 32,17,Ray Reardon,https://cuetracker.net/players/ray-reardon,Mark Wildman,https://cuetracker.net/players/mark-wildman,9,5,68-53; 67-72; 57-66; 68-34; 63-49; 65(54)-62(55); 98-10; 21-67; 115(110)-12; 71-64; 97(55)-21; 32-59; 35-86; 72(56)-33,False,Professional,14,1982
30,753,82736,,Last 32,17,Doug Mountjoy,https://cuetracker.net/players/doug-mountjoy,Pat Houlihan,https://cuetracker.net/players/pat-houlihan,9,3,63(62)-35; 20-71; 60-16; 71(53)-25; 76-19; 54-46; 57(50)-67; 125(70)-1; 65-17; 87(83)-59(59); 17-67; 105(88)-6,False,Professional,12,1982
31,753,82746,,Last 32,17,Tony Meo,https://cuetracker.net/players/tony-meo,Graham Miles,https://cuetracker.net/players/graham-miles,9,4,"108-16; 107-20; 112(59,52)-8; 19-80; 22-68; 64-48; 79-16; 77-16; 80-16; 1-69; 56-63; 81-11; 56-55",False,Professional,13,1982
32,753,82745,,Last 32,17,Tony Knowles,https://cuetracker.net/players/tony-knowles,Jim Donnelly,https://cuetracker.net/players/jim-donnelly,9,6,31-80; 60-33; 46-76; 71(53)-29; 23-92(60); 67-38; 85(69)-21; 64-52; 27-75; 55-60; 72-16; 81-12; 69-20; 65-74; 89-8,False,Professional,15,1982
33,753,82731,,Last 32,17,Alex Higgins,https://cuetracker.net/players/alex-higgins,Dave Martin,https://cuetracker.net/players/dave-martin,9,7,48-59; 72-37; 55-42; 37-64; 74(62)-25; 90(69)-32; 86-29; 78(54)-45; 30-93(50); 22-63; 29-78; 5-47; 89-24; 55-61; 71(67)-52; 91-13,False,Professional,16,1982
34,753,82740,,Last 32,17,Mike Hallett,https://cuetracker.net/players/mike-hallett,Fred Davis,https://cuetracker.net/players/fred-davis,9,7,76-51; 87-26; 27-74; 78-8; 58-79; 66(56)-1; 72-14; 60-71; 58-43; 54-65; 61-68; 76(68)-31; 23-73; 36-76; 93(93)-1; 59-58,False,Professional,16,1982
35,753,82744,,Last 32,17,Terry Griffiths,https://cuetracker.net/players/terry-griffiths,Joe Johnson,https://cuetracker.net/players/joe-johnson,9,1,78-34; 75-39; 96-7; 71-16; 73-32; 67-42; 1-62; 86-37; 67(58)-45; 107(50)-18,False,Professional,10,1982
36,753,82741,,Last 32,17,Patsy Fagan,https://cuetracker.net/players/patsy-fagan,Bob Harris,https://cuetracker.net/players/bob-harris,9,6,34-55; 92(57)-19; 80(56)-25; 67(56)-45; 15-78; 65-56; 92-34; 29-77(56); 106(50)-1; 60(56)-63; 5-88(57); 82-49; 12-83; 90-0; 72-11,False,Professional,15,1982
37,753,82743,,Last 32,17,Steve Davis,https://cuetracker.net/players/steve-davis,Rex Williams,https://cuetracker.net/players/rex-williams,9,6,100(67)-20; 63-51(51); 0-74; 77(57)-46; 69-50; 20-97(56); 66(54)-44; 9-69(51); 7-123(101); 132(132)-0; 31-62; 79(74)-17; 81(56)-44; 7-44; 61-58,False,Professional,15,1982
38,753,82724,,Last 16,17,Jimmy White,https://cuetracker.net/players/jimmy-white,Cliff Wilson,https://cuetracker.net/players/cliff-wilson,9,5,25-63; 63-14; 55-44; 69-45; 100-30; 78-37; 74-22; 47-67; 75-25; 35-63; 61-31; 13-61; 64-71; 52-43,False,Professional,14,1982
39,753,82726,,Last 16,17,John Virgo,https://cuetracker.net/players/john-virgo,Doug Mountjoy,https://cuetracker.net/players/doug-mountjoy,9,5,75(52)-33; 86-28; 91-17; 38-52; 18-73; 127(127)-0; 34-56; 88(77)-30; 86-16; 48-61; 55-58; 67-46; 73-18; 83-37,False,Professional,14,1982
40,753,82725,,Last 16,17,John Spencer,https://cuetracker.net/players/john-spencer,Tony Knowles,https://cuetracker.net/players/tony-knowles,9,6,44-80(80); 88(57)-16; 67-19; 28-78(59); 58-24; 44-96(55); 75-16; 64-30; 62-48; 60-74(52); 46-65; 66-28; 63-18; 28-89(72); 82-23,False,Professional,15,1982
41,753,82727,,Last 16,17,Ray Reardon,https://cuetracker.net/players/ray-reardon,Mike Hallett,https://cuetracker.net/players/mike-hallett,9,8,83(58)-45; 29-41; 31-43; 25-95(52); 16-78; 56-47; 124(119)-0; 87-21; 64-55; 76-34; 26-51; 57-59; 57-49; 0-101; 93-15; 34-70; 64-41,False,Professional,17,1982
42,753,82730,,Last 16,17,Tony Meo,https://cuetracker.net/players/tony-meo,David Taylor,https://cuetracker.net/players/david-taylor,9,6,58-49; 87(65)-34; 66-30; 17-70; 59-20; 91(91)-4; 65-19; 34-93; 41-83; 33-56; 63-65; 60-51; 33-94; 78-42; 76(76)-26,False,Professional,15,1982
43,753,82723,,Last 16,17,Alex Higgins,https://cuetracker.net/players/alex-higgins,Dean Reynolds,https://cuetracker.net/players/dean-reynolds,9,8,47-75; 46-81; 1-121(71); 22-76; 71-47; 31-86(86); 71(59)-37; 67-47; 28-79; 80(60)-30; 72(67)-43; 85-21; 73-44; 26-80; 106(71)-22; 20-80; 80-21,False,Professional,17,1982
44,753,82729,,Last 16,17,Terry Griffiths,https://cuetracker.net/players/terry-griffiths,Dennis Taylor,https://cuetracker.net/players/dennis-taylor,9,7,44-72; 58-22; 105-10; 79-37; 70(58)-45; 92-20; 28-103; 31-66; 40-57; 127(71)-0; 82(65)-38; 60-50; 62-74; 64(64)-68(63); 42-83(58); 84-1,False,Professional,16,1982
45,753,82728,,Last 16,17,Steve Davis,https://cuetracker.net/players/steve-davis,Patsy Fagan,https://cuetracker.net/players/patsy-fagan,9,3,"94-19; 16-64(51); 71-47; 67-37; 96(55)-33; 89(55)-24; 17-83; 131(118)-7; 49-80(80); 71-32; 106(55,51)-19; 73-29",False,Professional,12,1982
46,753,82720,,Quarter-final,17,Ray Reardon,https://cuetracker.net/players/ray-reardon,Jimmy White,https://cuetracker.net/players/jimmy-white,9,8,89-16; 40-84(63); 24-84(84); 76-35; 57-65; 69-41; 78(51)-26; 75-52; 31-74; 62-26; 74-27; 81(50)-15; 10-118(68); 38-78(52); 26-78(77); 56-67; 100-17,False,Professional,17,1982
47,753,82722,,Quarter-final,17,Tony Meo,https://cuetracker.net/players/tony-meo,John Virgo,https://cuetracker.net/players/john-virgo,9,6,105(54)-11; 35-112(69); 60-68; 93(68)-25; 89-33; 28-70; 13-54; 60-56; 55-46; 49-55; 75-9; 65-51; 13-93(67); 64-29; 95-37,False,Professional,15,1982
48,753,82719,,Quarter-final,17,Alex Higgins,https://cuetracker.net/players/alex-higgins,John Spencer,https://cuetracker.net/players/john-spencer,9,5,69(54)-31; 103-21; 72-48; 33-82; 40-56; 71-51; 105(85)-26; 48-71; 107(75)-16; 43-54; 82-13; 40-60; 68-50; 89(76)-1,False,Professional,14,1982
49,753,82721,,Quarter-final,17,Terry Griffiths,https://cuetracker.net/players/terry-griffiths,Steve Davis,https://cuetracker.net/players/steve-davis,9,6,"1-103; 117(60,57)-6; 5-105(60); 57-60; 79-0; 28-87; 77-26; 0-113(74); 57-52; 70-8; 56-71(53); 66-26; 71-50; 77(52)-36; 102-10",False,Professional,15,1982
50,753,82717,,Semi-final,17,Alex Higgins,https://cuetracker.net/players/alex-higgins,Ray Reardon,https://cuetracker.net/players/ray-reardon,9,6,28-71; 67(50)-29; 74(74)-0; 53-79; 60-54; 112(112)-0; 47-82(57); 137(137)-0; 28-76(62); 19-71; 69-56; 115(93)-26; 18-67; 68-40; 94-27,False,Professional,15,1982
51,753,82718,,Semi-final,17,Terry Griffiths,https://cuetracker.net/players/terry-griffiths,Tony Meo,https://cuetracker.net/players/tony-meo,9,7,71-8; 50-71(55); 31-62; 69-30; 73-61; 34-77(52); 64(50)-52; 27-79; 78-28; 61-34; 71-85(53); 20-74(62); 72-55; 24-93(61); 87(50)-6; 62-56,False,Professional,16,1982
52,753,82716,,Final,31,Terry Griffiths,https://cuetracker.net/players/terry-griffiths,Alex Higgins,https://cuetracker.net/players/alex-higgins,16,15,"20-58; 31-90; 56-52; 26-87(67); 0-114(67); 73(73)-65; 105(64)-25; 86(60)-10; 84(56)-50; 25-101(65); 75-33; 14-92(84); 61(61)-70; 31-88(64); 90-23; 119(52)-8; 112(55,57)-13; 1-100(70); 16-115(76); 63-40; 89(52)-4; 80-20; 4-109(101); 21-91(62); 90(77)-34; 31-78(58); 11-100(68); 42-68; 86-22; 87-47; 74-22",False,Professional,31,1982
53,762,83073,,Last 64,9,Jim Wych,https://cuetracker.net/players/jim-wych,Billy Kelly,https://cuetracker.net/players/billy-kelly,5,0,65-11; 74-48; 64-34; 85-5; 63-31,False,Professional,5,1982
54,762,83061,,Last 64,9,Cliff Wilson,https://cuetracker.net/players/cliff-wilson,Mario Morra,https://cuetracker.net/players/mario-morra,5,2,72-16; 26-71; 67-16; 41-61; 62-22; 74(50)-0; 105(71)-0,False,Professional,7,1982
55,762,83085,,Last 64,9,Rex Williams,https://cuetracker.net/players/rex-williams,Chris Ross,https://cuetracker.net/players/chris-ross,5,0,86-28; 100(60)-26; 50-48; 68-17; 64-53,False,Professional,5,1982
56,762,83080,,Last 64,9,Mark Wildman,https://cuetracker.net/players/mark-wildman,John Dunning,https://cuetracker.net/players/john-dunning,5,4,48-61; 15-89; 67-28; 28-78; 80-5; 12-95(60); 70-21; 76-40; 96-34,False,Professional,9,1982
57,762,83059,,Last 64,9,Bill Werbeniuk,https://cuetracker.net/players/bill-werbeniuk,Paddy Morgan,https://cuetracker.net/players/paddy-morgan,5,3,76-67; 120(90)-8; 70-53; 48-74; 0-76; 23-80; 72-59(58); 85(54)-1,False,Professional,8,1982
58,762,83082,,Last 64,9,Mike Watterson,https://cuetracker.net/players/mike-watterson,Jim Donnelly,https://cuetracker.net/players/jim-donnelly,5,4,11-43; 30-64; 82-1; 95-3; 68-79; 58-22; 76-19; 8-70; 80-13,False,Professional,9,1982
59,762,83077,,Last 64,9,John Virgo,https://cuetracker.net/players/john-virgo,Ian Black,https://cuetracker.net/players/ian-black,5,2,100-19; 43-57; 91-9; 0-114(113); 51-45; 81-31; 76-17,False,Professional,7,1982
60,762,83089,,Last 64,9,Willie Thorne,https://cuetracker.net/players/willie-thorne,Bert Demarco,https://cuetracker.net/players/bert-demarco,5,3,25-66; 85-8; 115(91)-4; 37-52; 68-65; 42-51; 61-2; 101(62)-20,False,Professional,8,1982
61,762,83060,,Last 64,9,Cliff Thorburn,https://cuetracker.net/players/cliff-thorburn,Paul Medati,https://cuetracker.net/players/paul-medati,5,1,83-30; 77-35; 64-63; 50-69; 70-42; 64-40,False,Professional,6,1982
62,762,83066,,Last 64,9,Dennis Taylor,https://cuetracker.net/players/dennis-taylor,Ray Edmonds,https://cuetracker.net/players/ray-edmonds,5,4,66-43; 47-86; 48-51; 64-23; 64-35; 1-91(91); 70(70)-45; 57-60; 58-13,False,Professional,9,1982
63,762,83064,,Last 64,9,David Taylor,https://cuetracker.net/players/david-taylor,Ian Anderson,https://cuetracker.net/players/ian-anderson,5,1,22-100(60); 114(80)-6; 70-32; 79(65)-11; 92-11; 59-26,False,Professional,6,1982
64,762,83078,,Last 64,9,Kirk Stevens,https://cuetracker.net/players/kirk-stevens,Eugene Hughes,https://cuetracker.net/players/eugene-hughes,5,2,41-52; 73(62)-29; 91-44; 103(65)-0; 7-69; 69-21; 64-55,False,Professional,7,1982
65,762,83076,,Last 64,9,John Spencer,https://cuetracker.net/players/john-spencer,Geoff Foulds,https://cuetracker.net/players/geoff-foulds,5,1,29-54; 58-21; 96-11; 126(126)-1; 62-32; 74(57)-42,False,Professional,6,1982
66,762,83068,,Last 64,9,Eddie Sinclair,https://cuetracker.net/players/eddie-sinclair,Fred Davis,https://cuetracker.net/players/fred-davis,5,2,64-35; 64-42; 54-69; 67-36; 21-82; 106(55)-1; 88-33,False,Professional,7,1982
67,762,83084,,Last 64,9,Ray Reardon,https://cuetracker.net/players/ray-reardon,Tommy Murphy,https://cuetracker.net/players/tommy-murphy,5,0,104(66)-35; 103(61)-27; 103(65)-7; 65-23; 58-8,False,Professional,5,1982
68,762,83088,,Last 64,9,Tony Meo,https://cuetracker.net/players/tony-meo,Marcus Owen,https://cuetracker.net/players/marcus-owen,5,4,57-39; 47-59; 1-70(70); 68-23; 79-33; 24-17; 103-8; 18-62; 106-6,False,Professional,9,1982
69,762,83072,,Last 64,9,Jim Meadowcroft,https://cuetracker.net/players/jim-meadowcroft,Bernard Bennett,https://cuetracker.net/players/bernard-bennett,5,4,54-58; 53-64; 69(53)-3; 83-7; 53-66; 66-42; 35-80(63); 55-26; 65-27,False,Professional,9,1982
70,762,83063,,Last 64,9,Dave Martin,https://cuetracker.net/players/dave-martin,Matt Gibson,https://cuetracker.net/players/matt-gibson,5,2,71-53; 59-32; 40-60; 42-57; 66-35; 68(60)-7; 68-56,False,Professional,7,1982
71,762,83083,,Last 64,9,Perrie Mans,https://cuetracker.net/players/perrie-mans,Eddie McLaughlin,https://cuetracker.net/players/eddie-mclaughlin,5,2,68-37; 55-53; 61-63; 54-65; 66-35; 73-21; 70-30,False,Professional,7,1982
72,762,83087,,Last 64,9,Tony Knowles,https://cuetracker.net/players/tony-knowles,Pat Houlihan,https://cuetracker.net/players/pat-houlihan,5,4,42-78; 60-81; 79-17; 52-55; 95(58)-16; 58-75; 74-19; 91-27; 56-40,False,Professional,9,1982
73,762,83069,,Last 64,9,Frank Jonik,https://cuetracker.net/players/frank-jonik,Doug Mountjoy,https://cuetracker.net/players/doug-mountjoy,5,3,67-59; 43-73; 57-13; 79-32; 2-86(52); 99(80)-8; 46-63; 71(71)-15,False,Professional,8,1982
74,762,83075,,Last 64,9,Joe Johnson,https://cuetracker.net/players/joe-johnson,Graham Miles,https://cuetracker.net/players/graham-miles,5,1,59-43; 67-41; 91-15; 23-90; 74-45; 85(85)-0,False,Professional,6,1982
75,762,83058,,Last 64,9,Alex Higgins,https://cuetracker.net/players/alex-higgins,Doug French,https://cuetracker.net/players/doug-french,5,3,115-2; 95-36; 34-57; 12-78; 39-67; 67-37; 110-50; 73-31,False,Professional,8,1982
76,762,83081,,Last 64,9,Mike Hallett,https://cuetracker.net/players/mike-hallett,Vic Harris,https://cuetracker.net/players/vic-harris,5,3,67-43; 50-68; 80-32; 51-62; 88-29; 16-60; 76-45; 67-35,False,Professional,8,1982
77,762,83086,,Last 64,9,Terry Griffiths,https://cuetracker.net/players/terry-griffiths,Colin Roscoe,https://cuetracker.net/players/colin-roscoe,5,1,8-57; 52-29; 85-19; 68-65; 77(71)-26; 53-22,False,Professional,6,1982
78,762,83070,,Last 64,9,Jack Fitzmaurice,https://cuetracker.net/players/jack-fitzmaurice,Dessie Sheehan,https://cuetracker.net/players/dessie-sheehan,5,1,90-23; 67-38; 49-57; 58-41; 54-41; 62-60,False,Professional,6,1982
79,762,83062,,Last 64,9,Clive Everton,https://cuetracker.net/players/clive-everton,Patsy Fagan,https://cuetracker.net/players/patsy-fagan,5,2,73(62)-11; 69-51; 90-18; 29-72; 34-77; 67-9; 73(58)-51,False,Professional,7,1982
80,762,83067,,Last 64,9,Eddie Charlton,https://cuetracker.net/players/eddie-charlton,Dennis Hughes,https://cuetracker.net/players/dennis-hughes,5,2,81-34,False,Professional,7,1982
81,762,83044,,Last 32,9,Cliff Wilson,https://cuetracker.net/players/cliff-wilson,Tony Knowles,https://cuetracker.net/players/tony-knowles,5,4,21-58; 81(80)-21; 88-51; 16-56; 72-43; 43-69; 15-60; 63-30; 81-34,False,Professional,9,1982
82,762,83053,,Last 32,9,Mark Wildman,https://cuetracker.net/players/mark-wildman,Perrie Mans,https://cuetracker.net/players/perrie-mans,5,4,65-51; 69-32; 81(75)-24; 71(60)-34; 22-81; 39-115; 25-87; 64-77; 77-27,False,Professional,9,1982
83,762,83049,,Last 32,9,Jimmy White,https://cuetracker.net/players/jimmy-white,Jim Wych,https://cuetracker.net/players/jim-wych,5,0,72(72)-46; 73(61)-17; 78(67)-61; 73(66)-40; 73(73)-0,False,Professional,5,1982
84,762,83042,,Last 32,9,Bill Werbeniuk,https://cuetracker.net/players/bill-werbeniuk,Jackie Rea,https://cuetracker.net/players/jackie-rea,5,2,70-29; 40-69; 65-45; 92-18; 83-6; 29-60; 64-55,False,Professional,7,1982
85,762,83052,,Last 32,9,John Virgo,https://cuetracker.net/players/john-virgo,Mike Hallett,https://cuetracker.net/players/mike-hallett,5,2,61-18; 77-5; 81(57)-37; 51-41; 8-81(66); 54-61; 62-22,False,Professional,7,1982
86,762,83043,,Last 32,9,Cliff Thorburn,https://cuetracker.net/players/cliff-thorburn,Clive Everton,https://cuetracker.net/players/clive-everton,5,2,43-65; 72-22; 79-45; 71-24; 119(63)-2; 45-59; 72-23,False,Professional,7,1982
87,762,83046,,Last 32,9,Dennis Taylor,https://cuetracker.net/players/dennis-taylor,David Taylor,https://cuetracker.net/players/david-taylor,5,1,105-3; 89(78)-35; 27-64; 62-34; 77-67; 73-39,False,Professional,6,1982
88,762,83051,,Last 32,9,John Spencer,https://cuetracker.net/players/john-spencer,Dave Martin,https://cuetracker.net/players/dave-martin,5,3,123(81)-0; 41-78; 38-77(53); 59-46; 83-14; 14-101; 70-4; 72(54)-9,False,Professional,8,1982
89,762,83048,,Last 32,9,Eddie Sinclair,https://cuetracker.net/players/eddie-sinclair,Jim Meadowcroft,https://cuetracker.net/players/jim-meadowcroft,5,3,56-42; 69-26; 38-73; 52-62; 34-64; 97-7; 64-15; 71(52)-46,False,Professional,8,1982
90,762,83045,,Last 32,9,Dean Reynolds,https://cuetracker.net/players/dean-reynolds,Jack Fitzmaurice,https://cuetracker.net/players/jack-fitzmaurice,5,0,57-46; 101(59)-30; 66-53; 74-54; 78-6,False,Professional,5,1982
91,762,83055,,Last 32,9,Ray Reardon,https://cuetracker.net/players/ray-reardon,Alex Higgins,https://cuetracker.net/players/alex-higgins,5,2,127(69)-1; 63-50; 91-15; 51-79; 23-67(51); 78-21; 55-51,False,Professional,7,1982
92,762,83057,,Last 32,9,Tony Meo,https://cuetracker.net/players/tony-meo,Frank Jonik,https://cuetracker.net/players/frank-jonik,5,0,76-10; 76(54)-59; 61-16; 66-17; 46-38,False,Professional,5,1982
