player1,player2,best_of,player1_elo,player2_elo,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,score1,score2,match_result,win_percentage,tournament_id
Shaun Murphy,Mark King,9,1511,1378,0.6955437518522246,0.5823675407280794,1234,810,8944,5083,1074,593,7702,4046,340,195,1122,633,149,78,576,285,5,1,0.0,0.8333333333333334,4560
Anthony McGill,Louis Heathcote,9,1433,1250,0.7588407806226307,0.6124209393479161,665,396,4343,2360,126,58,671,330,260,136,936,493,145,73,436,216,5,2,0.0,0.7142857142857143,4560
Stephen Maguire,Dominic Dale,9,1425,1308,0.6737542556151955,0.5726080638632601,1109,723,8086,4562,1030,574,7177,3789,177,95,920,486,129,59,492,236,5,1,0.0,0.8333333333333334,4560
Kurt Maflin,Andy Hicks,9,1349,1192,0.7268865315426611,0.596884378259767,632,357,4298,2301,699,372,5398,2778,78,29,641,339,93,37,381,173,5,2,0.0,0.7142857142857143,4560
Jack Lisowski,Andrew Pagett,9,1400,1176,0.8046121832928468,0.6364525402815664,646,393,4172,2278,285,131,1826,884,307,150,1086,576,39,14,137,69,5,3,0.0,0.625,4560
David Lilley,Mitchell Mann,9,1241,1241,0.5,0.5,180,93,1032,530,330,151,2021,961,163,84,413,196,192,101,414,185,5,1,0.0,0.8333333333333334,4560
Simon Lichtenberg,Sanderson Lam,9,1179,1095,0.6268664452075894,0.5523079095743253,103,40,559,249,194,72,1153,493,105,51,368,166,98,49,193,82,5,1,0.0,0.8333333333333334,4560
Peifan Lei,Soheil Vahedi,9,1219,1213,0.5092276505295197,0.5037499296890819,69,34,388,188,117,41,682,291,183,100,388,188,160,83,411,189,5,3,0.0,0.625,4560
Pang Junxu,Dean Young,9,1300,1010,0.8657415704315571,0.6737070994545215,63,31,373,180,44,18,204,90,149,85,321,163,101,39,204,90,5,1,0.0,0.8333333333333334,4560
Jak Jones,Alexander Ursenbacher,9,1319,1351,0.45091216472504103,0.48001065984441826,292,129,1821,827,217,102,1308,624,165,83,531,253,142,72,554,281,5,4,0.0,0.5555555555555556,4560
Zhang Jiankang,Joe Perry,9,1110,1380,0.15113533218786596,0.33737816282991745,51,15,288,110,1272,748,8809,4781,41,22,168,66,244,124,1035,557,5,3,0.0,0.625,4560
Si Jiahui,Graeme Dott,9,1228,1393,0.26305111301054346,0.3983128198171432,76,35,403,210,1075,628,7807,4205,153,80,397,208,207,101,973,542,5,4,0.0,0.5555555555555556,4560
Liam Highfield,Farakh Ajaib,9,1328,1046,0.8591609654110055,0.669295402777446,450,239,3006,1570,102,43,535,238,152,76,503,247,79,22,250,100,5,0,0.0,1.0,4560
Andrew Higginson,Steven Hallworth,9,1268,1289,0.46773724876101863,0.4868780138177567,811,470,5660,3067,165,76,920,438,110,51,482,238,140,67,299,150,5,1,0.0,0.8333333333333334,4560
Barry Hawkins,Matthew Selt,9,1489,1419,0.6063088096727929,0.5436386872370789,1203,751,8288,4628,718,390,4710,2462,327,179,1136,635,238,129,766,400,5,3,0.0,0.625,4560
Lyu Haotian,Lee Walker,9,1330,1234,0.6441925857613411,0.5597136492671929,232,111,1525,735,558,289,4126,2089,138,68,557,282,112,49,398,170,5,2,0.0,0.7142857142857143,4560
Li Hang,Iulian Boiko,9,1401,995,0.9375273648351375,0.7339975165215696,386,203,2647,1370,47,10,228,77,145,68,630,332,91,31,196,67,5,2,0.0,0.7142857142857143,4560
Ben Hancorn,Fergal O'Brien,9,1146,1286,0.2951418310376775,0.41338242108267,89,41,437,212,984,545,7241,3779,117,50,247,118,163,80,494,234,5,3,0.0,0.625,4560
Anthony Hamilton,Aaron Hill,9,1351,1059,0.8673515326812037,0.6748052725823135,968,552,7167,3794,36,12,198,80,126,65,501,247,75,28,198,80,5,2,0.0,0.7142857142857143,4560
Xiao Guodong,Duane Jones,9,1415,1282,0.6955437518522246,0.5823675407280794,589,346,3795,2094,260,121,1552,760,183,103,706,383,219,120,492,235,5,1,0.0,0.8333333333333334,4560
David Gilbert,David Grace,9,1588,1291,0.8713152214887023,0.6775422953274692,824,482,5680,3068,414,192,2671,1296,315,191,1202,677,91,38,463,228,5,4,0.0,0.5555555555555556,4560
Michael Georgiou,Scott Donaldson,9,1288,1331,0.43417929822605655,0.4731508513108857,311,147,1874,913,392,209,2532,1287,100,55,422,206,198,93,826,437,5,0,0.0,1.0,4560
Tom Ford,Joe O'Connor,9,1435,1354,0.6224907473842691,0.5504527113395278,806,459,5472,2923,190,90,1172,575,250,138,894,477,148,76,529,268,5,4,0.0,0.5555555555555556,4560
Ken Doherty,Chris Wakelin,9,1281,1326,0.4311492878986184,0.4719046255916129,1226,724,9727,5281,288,147,1882,954,106,45,456,213,165,79,501,245,5,4,0.0,0.5555555555555556,4560
Ryan Day,Jimmy White,9,1403,1173,0.8108150591323824,0.6399160967377341,1160,691,7698,4214,1514,824,12700,6599,190,104,712,361,99,41,386,154,5,4,0.0,0.5555555555555556,4560
Mark Davis,Ding Junhui,9,1388,1531,0.2911925553363697,0.4115648798723618,1239,744,8530,4660,872,584,6725,3840,183,98,640,331,119,66,828,473,5,4,0.0,0.5555555555555556,4560
Sam Craigie,Gerard Greene,9,1419,1241,0.7528658846129856,0.6094497836283252,273,143,1602,838,796,414,5764,2963,182,100,521,280,114,48,426,187,5,2,0.0,0.7142857142857143,4560
Jamie Clarke,Nigel Bond,9,1330,1217,0.6682039188696021,0.5701590253818352,252,125,1474,740,954,509,7339,3796,143,71,508,245,106,48,436,192,5,2,0.0,0.7142857142857143,4560
Ashley Carty,Sean Maddocks,9,1257,944,0.8834175494976392,0.6862186708976811,220,104,1277,627,47,11,221,77,104,44,428,188,69,11,170,52,5,2,0.0,0.7142857142857143,4560
Ali Carter,Robert Milkins,9,1512,1331,0.7564607688598808,0.6112334666758695,1140,695,7782,4294,984,571,6941,3734,303,184,1036,567,136,62,597,296,5,3,0.0,0.625,4560
Luca Brecel,Stuart Bingham,9,1536,1514,0.5337952923373129,0.513746534902355,529,302,3411,1835,1342,855,9424,5374,225,130,835,461,392,222,1324,754,5,1,0.0,0.8333333333333334,4560
Chang Bingyu,Peter Lines,9,1265,1226,0.5597486539081615,0.5243557087682073,68,28,428,200,873,457,6166,3163,133,66,350,168,140,66,434,200,5,2,0.0,0.7142857142857143,4560
Yan Bingtao,Chen Zifan,9,1535,1154,0.9255132944846598,0.7216176701846587,290,188,2028,1136,152,63,864,377,252,147,948,532,102,40,381,162,5,2,0.0,0.7142857142857143,4560
John Astley,Michael Holt,9,1229,1299,0.3936911903272074,0.4563613127629212,287,129,1756,827,955,543,6691,3535,104,50,399,189,109,45,561,286,5,3,0.0,0.625,4560
Zhang Anda,Ben Woollaston,9,1304,1410,0.3416025347215279,0.4341349971045183,369,180,2542,1264,740,420,4664,2483,32,13,236,107,145,82,649,349,5,2,0.0,0.7142857142857143,4560
Mark Allen,Alfie Burden,9,1545,1276,0.8479834642725523,0.6620627248063988,925,609,6468,3674,743,393,5315,2716,224,134,935,544,66,37,324,155,5,1,0.0,0.8333333333333334,4560
Fan Zhengyi,Lu Ning,9,1112,1392,0.14251952603921025,0.3318122278318339,82,21,481,177,203,100,1296,644,89,36,345,138,168,83,607,320,5,4,0.0,0.5555555555555556,4560
Zhou Yuelong,Zak Surety,9,1470,1147,0.8905389048448046,0.6915765137521193,362,214,2282,1236,177,80,977,460,211,118,772,433,76,26,216,102,5,3,0.0,0.625,4560
Gao Yang,Xiao Guodong,9,1057,1415,0.08711132683221114,0.2900790816655468,34,10,164,63,589,346,3795,2094,90,34,164,63,183,103,706,383,5,4,0.0,0.5555555555555556,4560
Zhao Xintong,Pang Junxu,9,1400,1300,0.6499012213921682,0.5621765008857981,294,164,1872,1022,63,31,373,180,186,95,703,390,149,85,321,163,5,3,0.0,0.625,4560
Kyren Wilson,Li Hang,9,1519,1401,0.675135607304274,0.5732197726798348,812,511,5225,2924,386,203,2647,1370,499,268,1672,951,145,68,630,332,5,4,0.0,0.5555555555555556,4560
Mark Williams,Chang Bingyu,9,1571,1265,0.8782310515028146,0.6824383021930648,1653,1084,12080,6930,68,28,428,200,417,240,1104,620,133,66,350,168,5,1,0.0,0.8333333333333334,4560
Liang Wenbo,Ben Hancorn,9,1423,1146,0.8549331199994852,0.6665228332551123,730,434,5053,2765,89,41,437,212,150,78,686,366,117,50,247,118,5,2,0.0,0.7142857142857143,4560
Ricky Walden,Simon Lichtenberg,9,1482,1179,0.8759568702030395,0.6808107108156386,1014,603,6905,3794,103,40,559,249,237,136,766,417,105,51,368,166,5,1,0.0,0.8333333333333334,4560
Judd Trump,Anthony Hamilton,9,1650,1351,0.8728763053804336,0.6786337178522214,1241,879,8369,5041,968,552,7167,3794,408,262,1861,1178,126,65,501,247,5,3,0.0,0.625,4560
Craig Steadman,Zhang Jiankang,9,1289,1110,0.7540674834504022,0.610044672404527,532,283,3413,1773,51,15,288,110,89,46,382,191,41,22,168,66,5,2,0.0,0.7142857142857143,4560
Mark Selby,Ashley Carty,9,1597,1257,0.9018847190305681,0.7005671424739729,1383,951,9879,5771,220,104,1277,627,415,235,1634,947,104,44,428,188,5,1,0.0,0.8333333333333334,4560
Noppon Saengkham,Jak Jones,9,1365,1319,0.5703641336320321,0.5287183569514396,341,169,2343,1162,292,129,1821,827,110,56,562,293,165,83,531,253,5,4,0.0,0.5555555555555556,4560
Neil Robertson,Michael White,9,1606,1244,0.9151975845350849,0.7119759194127935,1125,752,8316,4794,613,334,3980,2068,231,130,1394,837,152,74,535,259,5,1,0.0,0.8333333333333334,4560
Jimmy Robertson,Gary Wilson,9,1444,1438,0.5092276505295197,0.5037499296890819,629,342,4108,2141,584,341,3769,2040,175,102,665,347,238,122,950,515,5,2,0.0,0.7142857142857143,4560
Barry Pinches,John Astley,9,1156,1229,0.3892573801791685,0.45450121278721795,818,417,6135,3159,287,129,1756,827,112,43,383,169,104,50,399,189,5,1,0.0,0.8333333333333334,4560
Shaun Murphy,Cao Yupeng,9,1511,1432,0.6195643657627519,0.5492151291013335,1234,810,8944,5083,280,146,1926,984,340,195,1122,633,70,39,70,39,5,4,0.0,0.5555555555555556,4560
Anthony McGill,Jamie O'Neill,9,1433,1258,0.7492413698670223,0.6076631698328917,665,396,4343,2360,355,182,2192,1125,260,136,936,493,100,48,327,151,5,2,0.0,0.7142857142857143,4560
Stephen Maguire,Yuan Sijun,9,1425,1346,0.6195643657627519,0.5492151291013335,1109,723,8086,4562,169,80,1088,532,177,95,920,486,119,65,502,260,5,1,0.0,0.8333333333333334,4560
Kurt Maflin,David Lilley,9,1349,1241,0.6612111753784531,0.5670929049654543,632,357,4298,2301,180,93,1032,530,78,29,641,339,163,84,413,196,5,3,0.0,0.625,4560
Liam Highfield,Jack Lisowski,9,1328,1400,0.39073366664049125,0.45512110762641994,450,239,3006,1570,646,393,4172,2278,152,76,503,247,307,150,1086,576,5,3,0.0,0.625,4560
Andrew Higginson,Hossein Vafaei,9,1268,1352,0.37313355479241095,0.4476920904256748,811,470,5660,3067,203,113,1431,728,110,51,482,238,140,68,543,278,5,3,0.0,0.625,4560
Lyu Haotian,Ali Carter,9,1330,1512,0.24234756182196188,0.3881726309982629,232,111,1525,735,1140,695,7782,4294,138,68,557,282,303,184,1036,567,5,1,0.0,0.8333333333333334,4560
David Gilbert,Jianbo Zhao,9,1588,1209,0.9244770566772496,0.7206121300108707,824,482,5680,3068,40,16,209,101,315,191,1202,677,106,52,209,101,5,2,0.0,0.7142857142857143,4560
Michael Georgiou,Barry Hawkins,9,1288,1489,0.22034677075439496,0.37695333963338384,311,147,1874,913,1203,751,8288,4628,100,55,422,206,327,179,1136,635,5,3,0.0,0.625,4560
Tom Ford,Allan Taylor,9,1435,1266,0.7419044412047486,0.6040813228693781,806,459,5472,2923,382,180,2212,1073,250,138,894,477,99,48,342,171,5,1,0.0,0.8333333333333334,4560
Ken Doherty,Matthew Stevens,9,1281,1351,0.3936911903272074,0.4563613127629212,1226,724,9727,5281,1045,608,7946,4313,106,45,456,213,107,50,513,270,5,3,0.0,0.625,4560
Ryan Day,Jamie Clarke,9,1403,1330,0.6107426198208319,0.5454987872127821,1160,691,7698,4214,252,125,1474,740,190,104,712,361,143,71,508,245,5,3,0.0,0.625,4560
Sam Craigie,Mark Davis,9,1419,1388,0.5475616243336275,0.519365308229932,273,143,1602,838,1239,744,8530,4660,182,100,521,280,183,98,640,331,5,1,0.0,0.8333333333333334,4560
Luca Brecel,Wu Yize,9,1536,1111,0.94555735872979,0.7431680086124811,529,302,3411,1835,28,9,186,81,225,130,835,461,38,18,186,81,5,1,0.0,0.8333333333333334,4560
Yan Bingtao,Peifan Lei,9,1535,1219,0.8855893102982093,0.6878313305828404,290,188,2028,1136,69,34,388,188,252,147,948,532,183,100,388,188,5,2,0.0,0.7142857142857143,4560
Zhang Anda,Si Jiahui,9,1304,1228,0.6151613259908093,0.5473576181430894,369,180,2542,1264,76,35,403,210,32,13,236,107,153,80,397,208,5,0,0.0,1.0,4560
Mark Allen,Akani Songsermsawad,9,1545,1374,0.7443630173545871,0.6052765337748445,925,609,6468,3674,195,103,1279,653,224,134,935,544,131,71,456,237,5,3,0.0,0.625,4560
Fan Zhengyi,Liam Highfield,9,1112,1328,0.20385771581524126,0.3681875822638983,82,21,481,177,450,239,3006,1570,89,36,345,138,152,76,503,247,5,2,0.0,0.7142857142857143,4560
Zhou Yuelong,Anthony McGill,9,1470,1433,0.5567069849132181,0.523108525489089,362,214,2282,1236,665,396,4343,2360,211,118,772,433,260,136,936,493,5,2,0.0,0.7142857142857143,4560
Zhao Xintong,Mark Williams,9,1400,1571,0.25563698264541296,0.39472346622515553,294,164,1872,1022,1653,1084,12080,6930,186,95,703,390,417,240,1104,620,5,3,0.0,0.625,4560
Kyren Wilson,Jimmy Robertson,9,1519,1444,0.613690137008763,0.5467381519846138,812,511,5225,2924,629,342,4108,2141,499,268,1672,951,175,102,665,347,5,1,0.0,0.8333333333333334,4560
Ricky Walden,Neil Robertson,9,1482,1606,0.3166299042169886,0.42311473886795364,1014,603,6905,3794,1125,752,8316,4794,237,136,766,417,231,130,1394,837,5,3,0.0,0.625,4560
Craig Steadman,Michael Georgiou,9,1289,1288,0.5015380819320778,0.5006249996744794,532,283,3413,1773,311,147,1874,913,89,46,382,191,100,55,422,206,5,2,0.0,0.7142857142857143,4560
Mark Selby,Barry Pinches,9,1597,1156,0.9516375388870315,0.7507282371635285,1383,951,9879,5771,818,417,6135,3159,415,235,1634,947,112,43,383,169,5,0,0.0,1.0,4560
Shaun Murphy,Kurt Maflin,9,1511,1349,0.7331989464504001,0.5998883688639983,1234,810,8944,5083,632,357,4298,2301,340,195,1122,633,78,29,641,339,5,4,0.0,0.5555555555555556,4560
Tom Ford,Stephen Maguire,9,1435,1425,0.5153768549440177,0.5062496744995104,806,459,5472,2923,1109,723,8086,4562,250,138,894,477,177,95,920,486,5,2,0.0,0.7142857142857143,4560
Ryan Day,Noppon Saengkham,9,1403,1365,0.5582282705684568,0.523732154126561,1160,691,7698,4214,341,169,2343,1162,190,104,712,361,110,56,562,293,5,2,0.0,0.7142857142857143,4560
Sam Craigie,Ken Doherty,9,1419,1281,0.7022109959534144,0.585404569129465,273,143,1602,838,1226,724,9727,5281,182,100,521,280,106,45,456,213,5,3,0.0,0.625,4560
Luca Brecel,Zhang Anda,9,1536,1304,0.8128540809406867,0.6410674063348171,529,302,3411,1835,369,180,2542,1264,225,130,835,461,32,13,236,107,5,3,0.0,0.625,4560
Yan Bingtao,David Gilbert,9,1535,1588,0.4190735991048983,0.46692337763389535,290,188,2028,1136,824,482,5680,3068,252,147,948,532,315,191,1202,677,5,3,0.0,0.625,4560
Mark Allen,Lyu Haotian,9,1545,1330,0.7950675978142399,0.6312306626164005,925,609,6468,3674,232,111,1525,735,224,134,935,544,138,68,557,282,5,1,0.0,0.8333333333333334,4560
Fan Zhengyi,Andrew Higginson,9,1112,1268,0.2743852272088807,0.40371730070321216,82,21,481,177,811,470,5660,3067,89,36,345,138,110,51,482,238,5,3,0.0,0.625,4560
Zhao Xintong,Tom Ford,9,1400,1435,0.4463382005151679,0.47813894602839846,294,164,1872,1022,806,459,5472,2923,186,95,703,390,250,138,894,477,5,1,0.0,0.8333333333333334,4560
Kyren Wilson,Craig Steadman,9,1519,1289,0.8108150591323824,0.6399160967377341,812,511,5225,2924,532,283,3413,1773,499,268,1672,951,89,46,382,191,5,4,0.0,0.5555555555555556,4560
Ricky Walden,Luca Brecel,9,1482,1536,0.4175695010097954,0.4663011645670992,1014,603,6905,3794,529,302,3411,1835,237,136,766,417,225,130,835,461,5,2,0.0,0.7142857142857143,4560
Judd Trump,Zhou Yuelong,9,1650,1470,0.7552657810970291,0.610639233949222,1241,879,8369,5041,362,214,2282,1236,408,262,1861,1178,211,118,772,433,5,0,0.0,1.0,4560
Ryan Day,Sam Craigie,9,1403,1419,0.4754070207556724,0.4900013331200346,1160,691,7698,4214,273,143,1602,838,190,104,712,361,182,100,521,280,5,1,0.0,0.8333333333333334,4560
Yan Bingtao,Mark Selby,9,1535,1597,0.40558417866374163,0.46132739479349205,290,188,2028,1136,1383,951,9879,5771,252,147,948,532,415,235,1634,947,5,4,0.0,0.5555555555555556,4560
Mark Allen,Shaun Murphy,9,1545,1511,0.5521379462338207,0.5212372149662741,925,609,6468,3674,1234,810,8944,5083,224,134,935,544,340,195,1122,633,5,3,0.0,0.625,4560
Zhao Xintong,Judd Trump,9,1400,1650,0.1694410136483224,0.34864513533394575,294,164,1872,1022,1241,879,8369,5041,186,95,703,390,408,262,1861,1178,5,1,0.0,0.8333333333333334,4560
Ricky Walden,Kyren Wilson,9,1482,1519,0.443293015086782,0.4768914745109111,1014,603,6905,3794,812,511,5225,2924,237,136,766,417,499,268,1672,951,5,1,0.0,0.8333333333333334,4560
Yan Bingtao,Ryan Day,9,1535,1403,0.6942019644408484,0.5817593768418363,290,188,2028,1136,1160,691,7698,4214,252,147,948,532,190,104,712,361,5,4,0.0,0.5555555555555556,4560
Mark Allen,Fan Zhengyi,9,1545,1112,0.9486725080051713,0.7469667935196899,925,609,6468,3674,82,21,481,177,224,134,935,544,89,36,345,138,5,0,0.0,1.0,4560
Zhao Xintong,Ricky Walden,11,1400,1482,0.3641225903359488,0.448928730692658,294,164,1872,1022,1014,603,6905,3794,186,95,703,390,237,136,766,417,6,3,0.0,0.6666666666666666,4560
Yan Bingtao,Mark Allen,11,1535,1545,0.4830863402886715,0.49375032550048964,290,188,2028,1136,925,609,6468,3674,252,147,948,532,224,134,935,544,6,4,0.0,0.6,4560
Zhao Xintong,Yan Bingtao,17,1400,1535,0.24058111043180125,0.41641688448272474,294,164,1872,1022,290,188,2028,1136,186,95,703,390,252,147,948,532,9,0,0.0,1.0,4560
Fan Zhengyi,Rory McLeod,9,1167,1186,0.4708038156707409,0.4881272322437472,87,25,518,197,663,349,4769,2432,37,20,247,108,5,0,248,112,5,3,0.0,0.625,4578
Cao Yupeng,Michael Georgiou,9,1441,1311,0.6915101683136338,0.5805423048206596,282,147,1942,993,314,149,1894,925,16,9,86,48,20,12,223,115,5,3,0.0,0.625,4578
Zhou Yuelong,Jimmy White,9,1467,1179,0.864117564265544,0.6726070170677604,366,217,2308,1251,1515,824,12709,6603,26,15,509,288,9,4,220,86,5,2,0.0,0.7142857142857143,4578
Wu Yize,Michael Holt,9,1122,1288,0.2618074498250338,0.3977138231113694,30,10,198,87,956,543,6699,3538,12,6,110,55,8,3,329,159,5,4,0.0,0.5555555555555556,4578
Gao Yang,David Lilley,9,1098,1253,0.2756600508521686,0.4043192693921528,36,12,180,73,182,94,1046,538,16,10,174,72,14,8,277,133,5,2,0.0,0.7142857142857143,4578
Gary Wilson,Sanderson Lam,9,1442,1082,0.9140492170600234,0.7109495026250039,586,342,3781,2047,195,72,1159,494,12,7,520,275,6,1,134,65,5,3,0.0,0.625,4578
Kyren Wilson,Lyu Haotian,9,1518,1350,0.7406703376244016,0.6034832498647263,817,515,5261,2945,235,113,1544,746,36,21,1172,659,19,11,346,174,5,2,0.0,0.7142857142857143,4578
Liang Wenbo,Joe O'Connor,9,1431,1354,0.6166307742060854,0.5479769376367963,732,436,5066,2775,191,90,1181,579,13,10,418,226,9,4,319,162,5,2,0.0,0.7142857142857143,4578
Ricky Walden,Elliot Slessor,9,1523,1333,0.7670653449627305,0.6165665045213193,1020,608,6948,3822,275,130,1672,806,43,28,474,262,7,2,329,172,5,4,0.0,0.5555555555555556,4578
Hossein Vafaei,Peter Devlin,9,1366,1127,0.8198777056686509,0.645084137572727,205,114,1444,736,92,42,451,207,13,8,303,150,6,1,221,102,5,0,0.0,1.0,4578
Thepchaiya Un-Nooh,Chen Zifan,9,1341,1154,0.763560717707773,0.6147918694922195,468,272,3243,1720,153,63,871,379,8,3,381,194,7,2,225,87,5,3,0.0,0.625,4578
Judd Trump,Michael Judge,9,1647,1273,0.9218360159129211,0.7180885751833498,1245,882,8394,5057,510,294,4037,2161,25,16,1154,734,8,3,90,50,5,0,0.0,1.0,4578
Matthew Stevens,Zak Surety,9,1347,1167,0.7552657810970291,0.610639233949222,1047,609,7963,4321,179,81,992,468,17,8,305,156,15,8,187,84,5,0,0.0,1.0,4578
Akani Songsermsawad,Mark Allen,9,1377,1572,0.2271614942374483,0.3804826803529153,197,104,1295,661,931,614,6511,3703,16,8,291,158,43,29,567,330,5,4,0.0,0.5555555555555556,4578
Yuan Sijun,Mark Lloyd,9,1338,1028,0.8812152445871373,0.6846015003234307,171,81,1101,538,24,9,115,51,13,6,246,122,0,0,110,50,5,4,0.0,0.5555555555555556,4578
Xu Si,Lee Walker,9,1270,1225,0.5688507121013815,0.528095374408387,126,48,787,346,559,289,4133,2091,6,1,214,97,7,2,263,114,5,1,0.0,0.8333333333333334,4578
Mark Selby,Matthew Selt,9,1608,1414,0.7716906952520353,0.6189278548001903,1387,954,9906,5790,719,390,4718,2465,27,19,1036,597,8,3,495,252,5,3,0.0,0.625,4578
Noppon Saengkham,Si Jiahui,9,1377,1221,0.7256147727911193,0.5962826992967879,344,171,2366,1174,78,36,417,215,23,12,322,168,14,5,255,119,5,0,0.0,1.0,4578
Neil Robertson,Peifan Lei,9,1598,1225,0.9212990860235819,0.7175822059302752,1128,754,8337,4807,71,35,403,195,21,13,815,482,15,7,271,134,5,2,0.0,0.7142857142857143,4578
Joe Perry,Steven Hallworth,9,1362,1272,0.6355659071692855,0.5560138905446199,1273,748,8817,4784,166,76,926,439,8,3,591,304,6,1,257,126,5,4,0.0,0.5555555555555556,4578
Fraser Patrick,Stuart Bingham,9,1222,1499,0.14506688000051476,0.3334771667448877,267,107,1672,764,1343,855,9430,5375,7,2,246,109,6,1,774,435,5,3,0.0,0.625,4578
Jackson Page,David Grace,9,1273,1300,0.4585503751450084,0.48313140430861523,117,56,705,339,415,192,2680,1300,7,2,320,156,9,4,320,155,5,3,0.0,0.625,4578
Ronnie O'Sullivan,Nigel Bond,9,1567,1209,0.912888673167789,0.7099209183344533,1388,1061,11992,7322,955,509,7346,3798,5,0,737,432,7,2,254,110,5,1,0.0,0.8333333333333334,4578
Jamie O'Neill,Hammad Miah,9,1256,1246,0.5153768549440177,0.5062496744995104,357,183,2208,1132,224,89,1437,648,16,7,237,106,9,4,241,124,5,1,0.0,0.8333333333333334,4578
Fergal O'Brien,Robbie Williams,9,1272,1340,0.3966551741416371,0.45760205922564895,985,545,7249,3782,466,245,3012,1533,8,3,323,152,7,2,336,169,5,3,0.0,0.625,4578
Shaun Murphy,Simon Blackwell,9,1514,1092,0.9443494311727829,0.7417338799314313,1238,813,8976,5101,40,21,206,108,32,18,709,399,0,0,99,52,5,2,0.0,0.7142857142857143,4578
Anthony McGill,Oliver Lines,9,1434,1338,0.6441925857613411,0.5597136492671929,668,398,4364,2372,300,143,1788,877,21,12,653,353,6,1,300,154,5,0,0.0,1.0,4578
Mitchell Mann,Jianbo Zhao,9,1225,1226,0.49846191806792206,0.4993750003255206,331,151,2027,962,42,17,223,108,6,1,329,156,14,7,194,97,5,4,0.0,0.5555555555555556,4578
Kurt Maflin,Allan Taylor,9,1363,1258,0.6569871207564459,0.5652507475670999,635,359,4322,2315,384,181,2227,1079,24,14,341,167,15,6,241,123,5,2,0.0,0.7142857142857143,4578
Sean Maddocks,Jamie Wilson,9,942,1058,0.3276296057789573,0.42800386706848137,48,11,228,79,42,15,191,78,7,2,129,31,6,1,191,78,5,0,0.0,1.0,4578
Jack Lisowski,Simon Lichtenberg,9,1389,1184,0.7841272219045134,0.6253923497205511,648,394,4188,2286,105,41,571,255,16,8,619,307,12,6,275,139,5,2,0.0,0.7142857142857143,4578
Pang Junxu,Lu Ning,9,1304,1391,0.3687749893732751,0.44583834723635146,65,32,387,188,205,101,1310,653,14,8,255,135,14,9,355,185,5,4,0.0,0.5555555555555556,4578
Duane Jones,Dean Young,9,1270,1002,0.8470986832394694,0.6615031592029524,261,121,1558,761,45,18,210,91,6,1,317,152,6,1,164,68,5,2,0.0,0.7142857142857143,4578
Jamie Jones,Tian Pengfei,9,1411,1383,0.542978651056463,0.5174928576663897,571,342,3759,2041,487,271,3208,1704,9,4,337,188,6,1,293,153,5,4,0.0,0.5555555555555556,4578
Jak Jones,Ken Doherty,9,1323,1296,0.5414496248549919,0.5168685956913849,294,130,1839,836,1229,726,9752,5294,18,9,362,172,25,13,275,129,5,2,0.0,0.7142857142857143,4578
Zhang Jiankang,Mark Joyce,9,1121,1256,0.3017809683941789,0.41641688448272474,53,16,303,117,567,294,3961,1991,15,7,80,34,7,2,309,144,5,4,0.0,0.5555555555555556,4578
Ashley Hugill,Bai Langning,9,1232,1184,0.5733876953909138,0.5299640517645717,182,78,1014,477,46,15,282,124,9,4,212,98,0,0,192,96,5,1,0.0,0.8333333333333334,4578
Aaron Hill,Zhao Xintong,9,1057,1521,0.04062801407676642,0.23866728515708963,37,12,205,82,301,171,1926,1062,7,2,163,65,54,40,479,276,5,4,0.0,0.5555555555555556,4578
Liam Highfield,Chang Bingyu,9,1332,1269,0.5959077229449327,0.5392938058983595,453,241,3026,1582,70,29,441,206,20,12,337,171,13,6,261,126,5,0,0.0,1.0,4578
Andrew Higginson,Gerard Greene,9,1284,1235,0.5748977901659925,0.530586760182081,814,472,5682,3080,797,414,5771,2965,22,13,288,138,7,2,274,119,5,0,0.0,1.0,4578
John Higgins,Chris Wakelin,9,1636,1320,0.8855893102982093,0.6878313305828404,1677,1188,13150,7775,289,147,1891,958,7,2,891,533,9,4,277,127,5,4,0.0,0.5555555555555556,4578
Andy Hicks,Craig Steadman,9,1185,1307,0.31936441195255827,0.42433564895745063,700,372,5405,2780,536,286,3445,1792,7,2,217,89,32,19,223,117,5,4,0.0,0.5555555555555556,4578
Louis Heathcote,Reanne Evans,9,1244,1002,0.8228339524244989,0.6467993925579857,127,58,678,332,169,56,950,387,7,2,294,135,6,1,75,23,5,2,0.0,0.7142857142857143,4578
Barry Hawkins,Iulian Boiko,9,1479,996,0.964942676196984,0.769856303965535,1205,752,8304,4636,48,10,235,79,16,8,672,375,7,2,151,44,5,0,0.0,1.0,4578
Li Hang,Stephen Hendry,9,1402,1322,0.6210284680300693,0.549833997312478,388,204,2663,1379,1279,898,11771,6908,16,9,349,173,7,2,49,17,5,3,0.0,0.625,4578
Anthony Hamilton,Mark King,9,1357,1366,0.48616014593133106,0.4943752372926745,970,553,7182,3802,1075,593,7708,4047,15,8,237,122,6,1,343,163,5,3,0.0,0.625,4578
